"site","radius","Road_Hard Surface","Road_Vegetated Verge","Seismic line","Cut Blocks","Road_Trail (Vegetated)","Well Site","Reservoirs","Transmission Line","Pipeline","Rural (Residential_Industrial)","Other Disturbed Vegetation","Cultivation (Crop_Pasture/Bare Ground)","Borrow-Pits_Dugouts/Sumps","Canals","Industrial Site Rural","Road – Hard Surface","Road – Vegetated Verge","Rail – Hard Surface","Rail – Vegetated Verge","Mine Site","Rail_Hard Surface","Rail_Vegetated Verge","Urban","High Density Livestock Operation","Municipal (Water and Sewage)","dense_conifer","moderate_conifer","open_conifer","mixed","herb","snow_or_ice","shrub","barren","water","broadleaf","cloud_or_no_data","treed_wetland","agriculture","open_wetland","shadow_or_no_data","unknown","mean_ndvi_2008","mean_ndvi_2012","mean_tri"
"Cell 18 NE 2013",4750,0.32,0.46,0.26,0.27,0.26,0,0,0.43,0,0.11,1.99,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,4.144897671,40.52558665,8.148865228,4.586694083,6.668600224,0.208161858,10.96617539,0,21.91218548,0.510323624,1.045342943,0,0,0,0.034282239,1.248856432,6739.797287,6547.935192,4.20169501
"Cell 18 NE 2013",500,2.38,3.29,0.68,0,0,0,0,3.29,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.152717501,69.07616415,8.646556159,14.91447131,0,0,2.861232683,0,0,0.348573018,0,0,0,0,0,0,8105.214286,7495.214286,2.608381609
"Cell 18 NE 2013",5000,0.33,0.46,0.28,0.39,0.24,0,0,0.4,0,0.1,2.06,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,4.478697869,40.53965436,8.474313623,4.488714501,6.88175711,0.219176445,10.59764871,0,21.56799052,0.508050989,1.050672977,0,0,0,0.030939721,1.162357946,6764.502379,6586.39225,4.137346906
"Cell 18 NE 2013",5250,0.32,0.45,0.3,0.45,0.23,0,0,0.37,0,0.12,2.09,0,0.01,0,0,0,0,0,0,0.07,0,0,0,0,0,4.903705065,40.29688242,8.504577763,4.281350071,7.018475409,0.286674426,10.38053148,0,21.5749136,0.581813286,1.047483937,0,0,0,0.029098178,1.094466319,6777.810345,6588.721675,4.099644905
"Cell 18 NE 2013",5500,0.31,0.44,0.33,0.5,0.22,0,0,0.35,0,0.12,2.1,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,5.004351828,40.18482106,8.36680936,4.2329853,7.002756436,0.276535002,10.26421054,0,21.97322511,0.609754136,1.014930531,0,0,0,0.072365317,0.997230675,6763.424734,6577.125909,4.074210837
"Cell 18 NE 2013",5750,0.29,0.42,0.34,0.48,0.2,0,0,0.33,0,0.11,2.12,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,5.037211834,39.72990064,8.295746273,4.135429255,7.130517105,0.272177744,10.18449701,0,22.60294351,0.614918452,1.010585352,0,0,0,0.073650529,0.912400088,6719.58935,6525.336406,4.077992303
"Cell 18 NE 2013",6000,0.28,0.41,0.33,0.49,0.19,0,0,0.31,0,0.1,2.13,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,5.081609623,39.32795407,8.030922147,4.022107663,7.255364353,0.290845128,9.975013487,0,23.44515713,0.601826274,1.063585775,0,0,0,0.067640851,0.837950775,6646.262365,6460.850683,4.094284725
"Cell 18 NE 2013",6250,0.27,0.4,0.32,0.46,0.18,0,0,0.3,0,0.09,2.08,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,5.259056613,38.94540407,7.86656873,3.970284837,7.095632276,0.291454558,9.69268806,0,24.24633896,0.600253128,1.188929232,0,0,0,0.062337808,0.781029403,6590.316544,6409.864959,4.13086607
"Cell 18 NE 2013",6500,0.28,0.41,0.31,0.42,0.17,0,0,0.29,0,0.09,1.96,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,5.424446568,38.42332829,7.685500367,3.910492554,7.070231584,0.280715417,9.30969578,0,25.06609957,0.618703937,1.387295748,0,0,0,0.07157335,0.751895657,6515.224678,6341.745981,4.147002903
"Cell 18 NE 2013",6750,0.29,0.41,0.3,0.39,0.16,0,0,0.29,0,0.1,1.86,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,5.576505739,37.95834811,7.484235456,3.81285407,6.919560078,0.260306751,8.921164956,0,25.99712778,0.598320895,1.594440593,0,0,0,0.158592194,0.718523415,6442.66443,6260.058166,4.147665647
"Cell 18 NE 2013",7000,0.28,0.4,0.29,0.36,0.15,0,0,0.28,0,0.1,1.75,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,5.705582606,37.37768478,7.278699104,3.710067832,6.796224641,0.242045436,8.647989055,0,26.83080307,0.568055622,1.853652729,0,0,0,0.244476792,0.74469879,6375.166493,6181.252515,4.160384503
"Cell 18 NE 2013",7250,0.27,0.39,0.28,0.34,0.14,0,0,0.28,0,0.1,1.63,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,5.790258524,36.76455608,7.058289293,3.648783861,6.62995792,0.225924583,8.473294441,0,27.63167434,0.549751042,2.097666914,0,0,0,0.338987864,0.790838055,6296.694095,6101.227493,4.194843921
"Cell 18 NE 2013",750,1.58,2.21,0.64,0,0,0,0,2.56,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.572149983,66.44060967,7.988965763,15.83083719,1.21538949,0,3.544441464,0,0,0.407436654,0,0,0,0,0,0,7960.9375,7461.59375,2.594864157
"Cell 18 NE 2013",7500,0.26,0.38,0.28,0.32,0.13,0,0,0.27,0,0.09,1.52,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,5.74193247,36.08871986,6.915478428,3.58270306,6.405818979,0.21805389,8.472763869,0,28.39051417,0.543517658,2.333949481,0,0,0,0.39423631,0.912293328,6224.840615,6026.085568,4.236919849
"Cell 18 NE 2013",7750,0.26,0.38,0.28,0.3,0.12,0,0,0.26,0,0.08,1.42,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,5.677218443,35.37390752,6.880761996,3.520620814,6.259124844,0.211930078,8.34746336,0,29.34781757,0.529192769,2.483017646,0,0,0,0.414914292,0.954014278,6141.118745,5945.340401,4.274503197
"Cell 18 NE 2013",8000,0.26,0.37,0.28,0.28,0.11,0,0,0.26,0,0.08,1.34,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,5.557033842,34.67744365,6.855068013,3.467797832,6.222575248,0.203220968,8.222178489,0,30.23026392,0.514641433,2.662154681,0,0,0,0.459731798,0.927872307,6064.732095,5873.649602,4.301108152
"Cell 18 NE 2013",8250,0.25,0.37,0.28,0.26,0.11,0,0,0.25,0,0.1,1.26,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,5.404384399,33.99733566,6.780516911,3.373281377,6.287355876,0.191091158,8.20753343,0,30.89374672,0.490743999,2.906873967,0,0,0,0.551269072,0.915851225,5986.035411,5804.499252,4.3118135
"Cell 18 NE 2013",8500,0.26,0.37,0.27,0.25,0.11,0,0,0,0,0.1,1.18,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,5.303841169,33.3385994,6.651705209,3.282875584,6.410943851,0.180015806,8.21148039,0,31.65460677,0.463289936,3.026080323,0,0,0,0.592772808,0.883772519,5914.967855,5747.514313,4.319262594
"Cell 18 SSE 2013",1000,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1.82,0,0,0,0,0,0,0,0,12.16163557,60.62625371,7.307718415,2.349671919,12.21333338,1.536086228,3.776513326,0,0,0.02864789,0,0,0,0,0,0,7654.1,7546.383333,2.713558438
"Cell 18 SSE 2013",1250,1.14,1.91,0.58,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64704344,59.62200257,7.767795881,1.789508479,13.35784427,1.486019393,3.295897697,0,0.015450515,0.018334649,0,0,0,0,0,0,7675.074468,7621.223404,2.552165047
"Cell 18 SSE 2013",1500,1.2,1.99,0.51,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28741576,56.51289393,8.645550534,1.767405348,13.76341869,1.201009244,3.582327934,0,2.203240136,0.036645809,0,0,0,0,0,0,7642.180451,7584.503759,2.624642289
"Cell 18 SSE 2013",1750,1.1,1.79,0.5,0,0.02,0,0,0.89,0,0.03,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,11.04171048,53.14850578,9.412243969,1.638689448,14.02803112,1.103820732,4.739369123,0,4.822074525,0.065480891,0,0,0,0,0,0,7489.346154,7414.175824,2.745455182
"Cell 18 SSE 2013",2000,0.97,1.58,0.49,0,0.04,0,0,0.9,0,0.2,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,9.806256903,51.63031679,9.679169655,1.472725072,13.94132265,0.941113237,4.583254812,0,7.866992927,0.078781697,0,0,0,0,0,0,7345.812766,7276.331915,2.943053191
"Cell 18 SSE 2013",2250,0.87,1.41,0.49,0,0.03,0,0,0.86,0,0.16,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,8.611592728,49.88153712,10.02606887,1.285466479,14.44953535,0.949815416,4.025922076,0,10.70775432,0.062247267,0,0,0,0,0,0,7189.190635,7079.675585,3.11983734
"Cell 18 SSE 2013",250,2.32,4.17,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.11671931,54.46407757,6.886462525,0.458366236,21.68240943,0,2.391450369,0,0,0,0,0,0,0,0,0,7752.333333,7382.666667,2.963732019
"Cell 18 SSE 2013",2500,0.81,1.31,0.5,0,0.03,0,0,0.82,0,0.21,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,7.480829756,47.34044088,10.68548427,1.134119766,14.46039662,0.848900444,3.871489512,0,14.06616852,0.050420286,0.061699767,0,0,0,0,0,6924.220708,6793.60218,3.379613448
"Cell 18 SSE 2013",2750,0.74,1.19,0.5,0,0.03,0,0,0.77,0,0.19,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,6.654958715,44.77101664,10.6491364,1.01262275,13.46951096,0.787274423,3.925299762,0,18.41800766,0.041669658,0.27045833,0,0,0,0,0,6633.493243,6515.718468,3.675687785
"Cell 18 SSE 2013",3000,0.67,1.06,0.48,0,0.07,0,0,0.73,0,0.16,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,6.128783901,42.08863434,10.12829612,0.990104297,12.60192429,0.725796422,3.904075055,0,23.07355778,0.038197186,0.320583314,0,0,0,0,0,6346.424528,6240.498113,3.94556313
"Cell 18 SSE 2013",3250,0.61,0.95,0.45,0,0.09,0,0,0.68,0,0.18,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,5.503078461,39.43407714,9.967942,0.983574003,12.53250768,0.62923649,3.775835986,0,26.74842924,0.037971167,0.387305645,0,0,0,0,0,6133.090323,6045.859677,4.122824379
"Cell 18 SSE 2013",3500,0.55,0.85,0.42,0,0.1,0,0,0.64,0,0.15,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,4.933393941,37.14641718,9.791520937,1.004992353,12.41460529,0.542555953,3.66895963,0,30.0195424,0.042094858,0.435879792,0,0,0,0,0,5974.396122,5887.65651,4.223394902
"Cell 18 SSE 2013",3750,0.5,0.77,0.39,0,0.09,0,0,0.6,0,0.15,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,4.531826753,35.1022633,9.433876999,1.03158694,13.30931997,0.472626519,3.594680026,0,32.07892855,0.044818032,0.400033389,0,0,0,0,0,5885.294686,5789,4.325126458
"Cell 18 SSE 2013",4000,0.45,0.71,0.37,0,0.08,0,0,0.56,0,0.13,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,4.287934624,33.46006953,9.19772071,1.071077505,14.40824513,0.415394401,3.776589989,0,32.83626286,0.039390848,0.47806166,0,0,0,0.029218984,0,5817.904963,5709.775079,4.376231418
"Cell 18 SSE 2013",4250,0.42,0.65,0.34,0,0.08,0,0,0.53,0,0.12,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,4.107373733,32.07251132,8.728920798,1.046425983,14.63981597,0.367961823,3.991421583,0,34.54117734,0.038065016,0.423473305,0,0,0,0.042823143,0,5741.679775,5629.84176,4.41743862
"Cell 18 SSE 2013",4500,0.39,0.6,0.31,0,0.08,0,0,0.5,0,0.11,0.11,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3.902241976,30.80649584,8.482341384,1.013486204,14.42229033,0.328212875,4.033547355,0,36.56147679,0.033953055,0.377727732,0,0,0,0.038197186,0,5659.061088,5532.795816,4.47989063
"Cell 18 SSE 2013",4750,0.36,0.56,0.29,0,0.08,0,0,0.48,0,0.09,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3.73733132,30.00035034,8.144202428,0.99364046,14.14373363,0.29759719,4.185908815,0,38.08962676,0.034282239,0.339017305,0,0,0,0.034282239,0,5590.933083,5452.665414,4.508435971
"Cell 18 SSE 2013",500,1.44,2.61,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.48886667,52.35112965,7.413664209,0.641599248,18.75340012,0,6.351067634,0,0,0,0,0,0,0,0,0,7716.066667,7364.533333,3.270692274
"Cell 18 SSE 2013",5000,0.34,0.52,0.27,0,0.07,0,0,0.45,0,0.09,0.09,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3.785658984,29.24061917,7.919575857,1.055176373,13.81019189,0.289625874,4.059611822,0,39.42698444,0.042398877,0.339191015,0,0,0,0.030939721,0,5545.739633,5394.475867,4.526444032
"Cell 18 SSE 2013",5250,0.32,0.49,0.25,0,0.06,0,0,0.44,0,0.08,0.08,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,3.827558049,28.80127476,7.752126263,1.102400904,13.54864238,0.271277976,4.111395621,0,40.2051491,0.03949641,0.312589851,0,0,0,0.028063239,0,5536.867366,5364.362122,4.538724098
"Cell 18 SSE 2013",5500,0.3,0.46,0.23,0.02,0.06,0,0,0.42,0,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.782714026,28.1123888,7.706279347,1.117849718,13.74331806,0.247176834,4.307567721,0,40.59960572,0.038352162,0.319151697,0,0,0,0.025570017,0,5519.373243,5330.944913,4.562351779
"Cell 18 SSE 2013",5750,0.28,0.43,0.23,0.04,0.05,0,0,0.4,0,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74104344,27.53004093,7.743082177,1.081998336,14.19516767,0.226150449,4.386841009,0,40.70681144,0.043323841,0.322122023,0,0,0,0.023394874,0,5537.631795,5346.148718,4.572452892
"Cell 18 SSE 2013",6000,0.27,0.41,0.21,0.07,0.05,0,0,0.39,0,0.06,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.769902013,27.19557892,7.784137188,1.042458689,14.34960806,0.226000019,4.594828552,0,40.60210356,0.041380285,0.372495333,0,0,0,0.021485917,0,5565.066415,5382.700424,4.596796917
"Cell 18 SSE 2013",6250,0.26,0.39,0.2,0.12,0.05,0,0,0.37,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.959864349,26.95789819,7.769475872,1.038031075,14.37629848,0.208281618,4.743708489,0,40.47458747,0.041490899,0.410542897,0,0,0,0.019801421,0,5599.117442,5420.776425,4.632746785
"Cell 18 SSE 2013",6500,0.25,0.37,0.19,0.33,0.04,0,0,0.36,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.121612211,26.97400534,7.805710205,1.079268457,14.4189867,0.192568064,4.904117775,0,39.98488121,0.049483506,0.423249073,0,0,0,0.018307527,0.027789313,5658.583199,5465.219051,4.655600199
"Cell 18 SSE 2013",6750,0.23,0.36,0.19,0.77,0.04,0,0,0.35,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40284989,27.39036527,7.737500581,1.076813852,14.29876158,0.178567916,5.200637744,0,39.20629144,0.048369074,0.411408837,0,0,0,0.016976527,0.031438013,5717.73845,5517.611773,4.634822523
"Cell 18 SSE 2013",7000,0.23,0.34,0.19,1.28,0.04,0,0,0.34,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.751318997,28.03940729,7.860094912,1.107591001,14.05398082,0.16604083,5.442238114,0,38.10340275,0.046772065,0.384115583,0,0,0,0.015785572,0.029232541,5792.716459,5593.718534,4.594070191
"Cell 18 SSE 2013",7250,0.22,0.33,0.19,1.89,0.03,0,0,0.33,0,0.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.387491777,28.77357738,7.773479767,1.12042861,13.89418907,0.154787171,5.752372609,0,36.69344264,0.044147045,0.364099679,0,0,0,0.014715682,0.027251263,5872.650226,5666.822373,4.556439194
"Cell 18 SSE 2013",750,1.48,2.64,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67989313,59.26123859,7.54766704,1.908144135,15.9969105,0,3.605948629,0,0,0,0,0,0,0,0,0,7686.636364,7458.606061,3.085548718
"Cell 18 SSE 2013",7500,0.21,0.31,0.2,2.56,0.03,0,0,0.32,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05334039,29.78618723,7.574504468,1.090922484,13.69063155,0.148508775,5.779415955,0,35.43338788,0.04328632,0.360581439,0,0,0,0.013750987,0.025464791,5936.640917,5732.688292,4.51549029
"Cell 18 SSE 2013",7750,0.21,0.32,0.2,3.19,0.03,0,0,0.31,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.764751349,30.57889067,7.415362924,1.091500022,13.38154531,0.162720634,5.822597405,0,34.34533851,0.043190274,0.354974078,0,0,0,0.012878136,0.026233239,5992.127612,5792.340768,4.452786014
"Cell 18 SSE 2013",8000,0.23,0.36,0.22,3.43,0.03,0,0,0.3,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46269818,31.14009013,7.334746313,1.119526293,13.06445132,0.170531621,5.793857588,0,33.47429584,0.041181342,0.361899829,0,0,0,0.012085828,0.02461928,6044.316362,5849.210554,4.386928124
"Cell 18 SSE 2013",8250,0.24,0.38,0.23,3.54,0.03,0,0,0.29,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.193547653,31.38422548,7.283523875,1.146896386,12.7776528,0.201655023,5.773304791,0,32.79738151,0.044774014,0.362507475,0,0,0,0.011364452,0.02314981,6079.556415,5895.222416,4.331157901
"Cell 18 SSE 2013",8500,0.23,0.38,0.23,3.67,0.03,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.814705643,31.73262359,7.186527506,1.158634791,12.48004372,0.191118102,5.689862819,0,32.28887561,0.052993446,0.372083888,0,0,0,0.010705786,0.021808082,6111.485661,5929.962388,4.300119993
"Cell 2 2011/12",1250,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.806638332,62.01436483,6.541890013,3.254838918,5.221703893,0,6.044091957,0,14.09105212,0.025320527,0,0,0,0,0,0,6610.37234,6717.425532,4.385305231
"Cell 2 2011/12",1500,0,0,0.02,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.293387965,59.42682255,6.944169892,5.18231996,3.654197493,0.035812052,6.207726934,0,15.01301702,0.242458567,0,0,0,0,0,0,6614.17037,6644.22963,4.210470005
"Cell 2 2011/12",1750,0.22,0.32,0.06,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.409296013,55.5544607,6.748215889,6.111283652,2.968765674,1.041206177,6.276460862,0,17.65011432,0.240132472,0,0,0,0,0,0,6599.945355,6588,4.188831891
"Cell 2 2011/12",2000,0.39,0.55,0.14,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.405889584,52.81408278,6.827939333,6.750570792,2.661728386,1.296222634,6.715162,0,19.15442878,0.373908239,0,0,0,0,0,0,6520.401709,6479.017094,4.079786053
"Cell 2 2011/12",2250,0.5,0.72,0.22,0,0.23,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.235662272,50.12886426,7.03770411,7.276134685,2.396743556,1.024250478,9.271891134,0,19.04016736,0.588519612,0,0,0,0,0,0,6537.711409,6462.258389,3.960871551
"Cell 2 2011/12",2500,0.47,0.67,0.25,0,0.27,0,0,0.47,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.323425807,47.74328498,7.225968191,7.354983509,2.634194613,0.829642887,12.22147191,0,17.52048046,1.042222314,0,0,0,0,0,0.10427282,6552.510989,6471.195055,3.829134582
"Cell 2 2011/12",2750,0.43,0.62,0.25,0,0.3,0,0,0.52,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.160472884,46.07194389,7.728605336,8.074814183,3.214723493,0.687039735,12.38520479,0,16.5677104,1.466235977,0,0,0,0,0.408333262,0.234865344,6553.182432,6472.93018,3.786249504
"Cell 2 2011/12",3000,0.41,0.58,0.25,0,0.3,0,0,0.53,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.128745795,44.66165729,7.441334585,8.103876999,3.626494892,0.671547617,12.55555476,0,16.96074456,1.556721585,0,0,0,0,1.044409281,0.248867144,6539.951036,6462.018832,3.783715614
"Cell 2 2011/12",3250,0.39,0.56,0.26,0.12,0.29,0,0,0.51,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12699224,43.76830464,7.51512321,8.047984823,3.839822526,0.574991965,12.97484867,0,16.98038499,1.614383401,0,0,0,0,1.158120608,0.398999286,6549.602585,6478.300485,3.806099025
"Cell 2 2011/12",3500,0.36,0.52,0.25,0.16,0.27,0,0,0.52,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.357636839,43.60597455,7.699520909,8.30028439,4.242166249,0.495783888,12.51062313,0,16.98023425,1.463041343,0,0,0,0,0.998583586,0.34611328,6537.692094,6483.944521,3.851354981
"Cell 2 2011/12",3750,0.34,0.49,0.23,0.2,0.23,0,0,0.51,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.426907309,43.79573953,7.857184804,8.525986626,4.646865754,0.431882854,11.92059611,0,16.76602477,1.314074898,0,0,0,0,0.906417393,0.40828296,6558.43599,6490.376812,3.892670172
"Cell 2 2011/12",4000,0.32,0.46,0.22,0.17,0.22,0,0,0.52,0,0.02,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.378991995,43.30864202,7.636259353,8.479692218,5.191366034,0.379584539,11.48332196,0,17.01087544,1.255219281,0,0,0,0,1.308850011,0.567164647,6538.291139,6451.020042,3.923649588
"Cell 2 2011/12",4250,0.3,0.43,0.23,0.15,0.21,0,0,0.55,0,0.02,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.497124297,42.69699909,7.524118348,8.432235187,5.042278959,0.336240976,10.93257105,0,18.04407785,1.198004213,0.013958197,0,0,0,1.700245236,0.582117887,6491.368668,6396.11257,3.975603622
"Cell 2 2011/12",4500,0.31,0.45,0.23,0.14,0.2,0,0,0.55,0,0.07,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.554397025,41.71614041,7.325007276,8.342896629,5.071082355,0.299918648,10.55467169,0,19.28480942,1.104758006,0.03148983,0,0,0,1.864114179,0.850683255,6419.539616,6324.943286,4.020536627
"Cell 2 2011/12",4750,0.32,0.45,0.27,0.16,0.2,0,0.13,0.55,0,0.07,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700271551,41.08504875,7.215988695,8.020885333,5.155630641,0.269179064,10.34485562,0,20.06240857,1.032308746,0.031742814,0,0,0,1.90146599,1.1801841,6370.482009,6278.618441,4.027741563
"Cell 2 2011/12",5000,0.33,0.47,0.28,0.26,0.24,0,0.27,0.54,0,0.07,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.935358158,40.73683545,7.105019715,7.687331036,5.376917587,0.242934105,10.2768772,0,20.45497892,0.977824699,0.086011163,0,0,0,1.890326961,1.229557367,6326.439755,6236.189244,4.014651167
"Cell 2 2011/12",5250,0.31,0.45,0.29,0.46,0.24,0,0.4,0.53,0,0.08,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.156160677,40.35971285,6.962755354,7.359054791,5.308220921,0.222627943,10.40276577,0,20.90036819,0.94946696,0.106753056,0,0,0,2.094470931,1.177616656,6309.10899,6198.719212,4.011255336
"Cell 2 2011/12",5500,0.3,0.43,0.3,0.78,0.24,0,0.49,0.52,0,0.07,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.554526998,39.62391792,6.952637153,7.131333914,5.227539282,0.246168331,10.56061429,0,21.37474007,0.92375357,0.110803408,0,0,0,2.21147778,1.082464066,6305.209459,6176.598536,4.015137483
"Cell 2 2011/12",5750,0.3,0.43,0.3,1.1,0.24,0,0.53,0.52,0,0.08,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.012535516,39.32601228,6.821418449,6.997483956,5.111549859,0.296513512,10.5770469,0,21.6151665,0.883643175,0.101377788,0,0,0,2.23810409,1.019125022,6305.076923,6167.841026,3.995446116
"Cell 2 2011/12",6000,0.3,0.42,0.3,1.35,0.24,0,0.57,0.51,0,0.1,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.462518253,39.05380423,6.694083258,6.852451432,5.194438393,0.338523783,10.39862334,0,21.56353797,0.83436879,0.093105642,0,0,0,2.518011982,0.996510732,6311.229462,6163.867328,3.955114528
"Cell 2 2011/12",6250,0.3,0.43,0.31,1.5,0.23,0,0.63,0.5,0,0.09,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.905903156,38.62945508,6.489224395,6.671974669,5.185725435,0.393680649,10.4806018,0,21.69374187,0.822321437,0.104004676,0,0,0,2.599123609,1.024222898,6317.314211,6165.110387,3.927529944
"Cell 2 2011/12",6500,0.29,0.42,0.32,1.63,0.24,0,0.63,0.48,0,0.09,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.189489429,38.32128865,6.306618028,6.539963087,5.116632657,0.431393139,10.55776915,0,22.0704281,0.814627729,0.140535121,0,0,0,2.509157364,1.002077787,6309.382885,6157.531941,3.907734536
"Cell 2 2011/12",6750,0.28,0.4,0.32,1.76,0.23,0,0.62,0.46,0,0.08,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.405249482,38.42667133,6.142471749,6.451049677,5.031268903,0.459237884,10.47380195,0,22.14653938,0.794559425,0.156561307,0,0,0,2.55948733,0.953082726,6317.992182,6169.327625,3.898925797
"Cell 2 2011/12",7000,0.27,0.38,0.32,1.83,0.24,0,0.6,0.44,0,0.07,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.465609443,38.7306393,6.02272775,6.355474101,5.067275942,0.443463417,10.30596811,0,22.07294784,0.814250882,0.157073129,0,0,0,2.618950465,0.94560053,6322.771596,6182.662405,3.893023416
"Cell 2 2011/12",7250,0.25,0.36,0.31,1.99,0.23,0,0.6,0.42,0,0.09,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.394096096,39.10051303,5.91821784,6.274508296,5.10952911,0.455508372,10.18874776,0,22.07199431,0.819520848,0.16312843,0,0,0,2.591348461,0.912868948,6345.961315,6207.693101,3.882119028
"Cell 2 2011/12",7500,0.25,0.35,0.31,2.16,0.23,0,0.74,0.41,0,0.09,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.407707951,39.35908447,5.850236067,6.22522689,5.113915581,0.584681679,10.04362275,0,22.02015624,0.853950412,0.194041707,0,0,0,2.451034352,0.896324057,6343.830268,6216.890564,3.854311504
