CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
Cell 55 2013,500,14,751588.46,7339,8443,1104,7892.714286,282.3641085
Cell 56 2013,500,15,805273.35,7223,7857,634,7434.133333,178.2929674
Cell 57 2013,500,14,751588.46,6965,7835,870,7347,290.6743391
Cell 58 2013,500,15,805273.35,7732,8400,668,8002.733333,221.3863792
Cell 59 2013,500,15,805273.35,6615,7630,1015,7285.066667,305.6565538
Cell 6 2011/12,500,16,858958.24,7073,8233,1160,7638.5,353.2124007
Cell 6 2013,500,16,858958.24,7171,8319,1148,7840.375,427.1695909
Cell 6 NE 2011/12,500,15,805273.35,6165,8151,1986,7774.866667,497.1793595
Cell 6 NW 2011/12,500,16,858958.24,7183,8345,1162,7742.4375,373.0618194
Cell 6 SW 2011/12,500,15,805273.35,6028,8060,2032,7438.733333,526.9472417
Cell 60 2013,500,14,751588.46,6862,7762,900,7207.714286,217.3280695
Cell 61 2013,500,16,858958.24,7542,8199,657,7983.75,182.3741004
Cell 7 2013,500,15,805273.35,7774,8440,666,8186.133333,178.0860716
Cell 9 NW 2013,500,16,858958.24,-322,8119,8441,4144.5625,2816.407818
Cell 9 SE 2013,500,15,805273.35,6815,8301,1486,7515.6,387.2342616
Cell 9 SW 2013,500,13,697903.57,4597,8918,4321,6235.846154,1182.872374
Cell R1,500,13,697903.57,6542,7758,1216,7192.076923,444.477474
Cell R10,500,16,858958.24,6740,7971,1231,7603.125,353.5134147
Cell R100,500,14,751588.46,7630,8026,396,7805.785714,118.8523565
Cell R101,500,15,805273.35,7917,8345,428,8211.4,103.6994375
Cell R104,500,16,858958.24,7716,8218,502,7979.125,146.7263077
Cell R105,500,16,858958.24,6896,7889,993,7528.5,320.2338989
Cell R106,500,15,805273.35,7728,8319,591,7911.933333,169.1289318
Cell R107,500,14,751588.46,7761,8644,883,8423.571429,244.0201146
Cell R11,500,14,751588.46,7448,8494,1046,8181.642857,268.6839905
Cell R111,500,16,858958.24,7326,8161,835,7917.0625,208.4929461
Cell R112,500,14,751588.46,7016,7662,646,7379.071429,143.6137997
Cell R113,500,14,751588.46,6965,7835,870,7347,290.6743391
Cell R114,500,14,751588.46,7732,8400,668,8011.642857,226.5437855
Cell R117,500,15,805273.35,7347,8400,1053,7739.333333,252.8200062
Cell R118,500,15,805273.35,7223,7857,634,7434.133333,178.2929674
Cell R119,500,16,858958.24,6320,7122,802,6782.75,276.9184221
Cell R120,500,13,697903.57,7833,8203,370,8051.153846,98.79726417
Cell R121,500,15,805273.35,6706,7861,1155,7541.666667,309.2029898
Cell R123,500,16,858958.24,7372,7915,543,7533.5625,129.3212902
Cell R124,500,14,751588.46,6512,7762,1250,7245.071429,376.8060252
Cell R125,500,15,805273.35,6984,7987,1003,7376.333333,332.0043507
Cell R126,500,14,751588.46,7542,8065,523,7929.285714,167.8325818
Cell R15,500,14,751588.46,7064,7456,392,7312.5,120.6670449
Cell R16,500,16,858958.24,-322,8119,8441,4144.5625,2816.407818
Cell R17,500,14,751588.46,7112,8070,958,7544.571429,354.4385327
Cell R18,500,16,858958.24,5665,8201,2536,7529,764.1705471
Cell R19,500,15,805273.35,7091,7997,906,7568.6,206.4983616
Cell R20,500,14,751588.46,6631,7551,920,7238.142857,356.2330411
Cell R21,500,14,751588.46,7250,8315,1065,7771.928571,353.065446
Cell R22,500,14,751588.46,7934,8194,260,8064.071429,96.23888751
Cell R24,500,15,805273.35,1409,7085,5676,5154.2,2039.678478
Cell R25,500,15,805273.35,5562,8674,3112,7612.4,1007.869423
Cell R26,500,16,858958.24,7451,8345,894,7849.375,313.3053373
Cell R27,500,15,805273.35,6876,8157,1281,7841.8,369.9384093
Cell R28,500,16,858958.24,4090,8172,4082,6138.5625,1301.820935
Cell R29,500,14,751588.46,7259,7922,663,7667.928571,208.3237399
Cell R30,500,16,858958.24,6693,8282,1589,7673,498.7694858
Cell R31,500,14,751588.46,7791,8275,484,8150.214286,133.2104557
Cell R35,500,14,751588.46,7760,8227,467,8000.642857,165.1793861
Cell R36,500,16,858958.24,7788,8473,685,8234.9375,190.969719
Cell R37,500,15,805273.35,6377,7512,1135,7005.4,333.4490066
Cell R38,500,15,805273.35,7216,8085,869,7610.2,278.6774001
Cell R39,500,15,805273.35,6565,8525,1960,7843.466667,501.9302563
Cell R40,500,14,751588.46,3295,7936,4641,5705.142857,1144.408447
Cell R46,500,14,751588.46,1904,8434,6530,5054.428571,2241.928147
Cell R47,500,14,751588.46,6855,8243,1388,7692.928571,489.7994435
Cell R48,500,15,805273.35,6013,7609,1596,6821.2,561.8491138
Cell R49,500,16,858958.24,6523,8173,1650,7434.3125,402.3255396
Cell R5,500,16,858958.24,-1970,7792,9762,6446.6875,2250.843029
Cell R50,500,16,858958.24,6530,8123,1593,7423.3125,400.1179074
Cell R51,500,14,751588.46,5427,7735,2308,6550.071429,657.0107049
Cell R52,500,14,751588.46,7296,8186,890,7671.357143,265.0489462
Cell R53,500,14,751588.46,6925,8002,1077,7526.857143,298.5636704
Cell R54,500,15,805273.35,7383,8417,1034,8082.2,368.5977392
Cell R58,500,14,751588.46,7182,9620,2438,8285.285714,877.5471846
Cell R59,500,15,805273.35,6957,7945,988,7478.466667,264.0403673
Cell R6,500,14,751588.46,7723,8029,306,7907.285714,84.46168072
Cell R60,500,14,751588.46,6095,7664,1569,6902,528.3247108
Cell R61,500,15,805273.35,5805,8093,2288,7263.533333,736.1150152
Cell R62,500,14,751588.46,5591,7863,2272,6978.142857,509.1077429
Cell R63,500,14,751588.46,6994,8104,1110,7557.785714,335.3231232
Cell R64,500,14,751588.46,7595,7889,294,7731.714286,78.17053571
Cell R65,500,15,805273.35,7388,8139,751,7847.6,204.9457814
Cell R66,500,14,751588.46,7754,8545,791,8132.071429,229.227418
Cell R69,500,14,751588.46,4129,9332,5203,6781,1740.294638
Cell R7,500,14,751588.46,6302,8307,2005,7628.357143,606.473484
Cell R70,500,15,805273.35,6038,7701,1663,7261,545.0958326
Cell R71,500,14,751588.46,6862,7886,1024,7196.071429,330.7388837
Cell R72,500,14,751588.46,2906,9046,6140,7173.285714,1604.244968
Cell R73,500,14,751588.46,6938,8263,1325,7718.714286,421.7057926
Cell R74,500,14,751588.46,5963,7563,1600,7302.857143,390.9278079
Cell R75,500,15,805273.35,7580,8201,621,7858.666667,195.4341037
Cell R76,500,14,751588.46,6807,8727,1920,8291.928571,480.4938626
Cell R77,500,14,751588.46,7995,8302,307,8166.714286,106.5876089
Cell R8,500,14,751588.46,7322,8406,1084,7950.071429,327.5590381
Cell R80,500,15,805273.35,3970,9038,5068,7138,1194.324077
Cell R81,500,15,805273.35,7533,8025,492,7750.4,128.5730921
Cell R82,500,14,751588.46,5493,8047,2554,6993.214286,594.6251134
Cell R83,500,14,751588.46,6755,8490,1735,7868.714286,532.2223526
Cell R84,500,14,751588.46,6099,7994,1895,7192.071429,642.6154665
Cell R85,500,15,805273.35,6518,7520,1002,7098.666667,292.5206925
Cell R86,500,14,751588.46,7083,8004,921,7743.714286,207.6798458
Cell R87,500,16,858958.24,7244,7817,573,7601.5,171.2629557
Cell R9,500,15,805273.35,5341,8158,2817,7127.133333,795.2052034
Cell R90,500,14,751588.46,6946,7832,886,7561,271.8983529
Cell R91,500,15,805273.35,6937,8387,1450,7776.6,485.8824
Cell R92,500,14,751588.46,4635,8405,3770,7100.214286,1041.484873
Cell R93,500,15,805273.35,7207,7915,708,7618.866667,226.4128579
Cell R97,500,14,751588.46,7804,8284,480,8104.142857,145.7212883
Cell R98,500,16,858958.24,7010,7944,934,7523.6875,264.7708251
Cell R99,500,14,751588.46,7015,8273,1258,7666,418.9411824
Cell S102,500,15,805273.35,7229,7982,753,7674.933333,260.4671359
Cell S108,500,14,751588.46,7339,8443,1104,7892.714286,282.3641085
Cell S13,500,14,751588.46,7332,8387,1055,7973.785714,317.730384
Cell S14,500,15,805273.35,7774,8440,666,8186.133333,178.0860716
Cell S2,500,16,858958.24,7171,8319,1148,7840.375,427.1695909
Cell S23,500,14,751588.46,8164,8651,487,8505.571429,135.1997011
Cell S32,500,14,751588.46,7892,8460,568,8362.714286,142.3960416
Cell S33,500,14,751588.46,7507,8205,698,7866.357143,159.6727041
Cell S34,500,15,805273.35,8148,8375,227,8237.2,68.69371635
Cell S41,500,14,751588.46,7615,8404,789,8046.571429,185.948808
Cell S42,500,15,805273.35,8291,8651,360,8421.466667,85.19300962
Cell S44,500,14,751588.46,7769,8166,397,7950.357143,134.0637413
Cell S56,500,15,805273.35,6406,8358,1952,7730.2,608.7655487
Cell S67,500,16,858958.24,7504,8553,1049,8280.5,254.9872546
Cell S78,500,14,751588.46,7812,8651,839,8424.785714,257.4682168
Cell S88,500,16,858958.24,6790,8537,1747,7963.75,518.5221186
Cell S94,500,16,858958.24,7938,8426,488,8137.625,119.5177157
Cell S95,500,16,858958.24,6875,8109,1234,7740.375,326.8860419
W287,500,14,751588.46,4207,7573,3366,6016.142857,1120.28433
W295,500,14,751588.46,4197,7852,3655,6183.357143,1326.723602
W338,500,16,858958.24,3952,7973,4021,6998.4375,990.9867537
W342,500,15,805273.35,4908,7842,2934,6453.933333,937.6745325
W345,500,16,858958.24,7228,7742,514,7524.1875,172.035323
W387,500,15,805273.35,7110,8038,928,7460.666667,300.2478236
W393,500,16,858958.24,6575,8128,1553,7434.4375,338.9216297
W440,500,14,751588.46,6026,7897,1871,7262.285714,519.2616225
W441,500,15,805273.35,7133,7925,792,7637.933333,233.58495
W445,500,16,858958.24,6082,7678,1596,7021.0625,505.7693976
W500,500,14,751588.46,7673,8361,688,7998.714286,181.9436446
1,750,32,1717916.48,7723,8057,334,7909.875,78.30140085
2,750,33,1771601.37,4934,8017,3083,6896.363636,801.5448273
3,750,34,1825286.26,6890,7922,1032,7567.058824,280.166436
4,750,32,1717916.48,6628,7877,1249,7319.125,288.0728803
5,750,33,1771601.37,7104,8339,1235,7947.666667,274.0547022
6,750,33,1771601.37,5797,8233,2436,7689.333333,495.0165389
7,750,33,1771601.37,5167,7929,2762,7147.030303,734.9427718
8,750,34,1825286.26,4433,7519,3086,6541.147059,879.9995031
9,750,34,1825286.26,6954,8283,1329,7857.617647,315.6358675
10,750,32,1717916.48,5400,8673,3273,7561,654.5952948
11,750,32,1717916.48,6013,7844,1831,7114.03125,550.3128363
12,750,32,1717916.48,2420,8123,5703,7128.59375,1029.735854
13,750,32,1717916.48,4876,7947,3071,6720.40625,815.073841
14,750,34,1825286.26,7123,8621,1498,7995.941176,477.4561847
16,750,32,1717916.48,2569,9332,6763,6704.4375,2123.987125
17,750,33,1771601.37,5612,7803,2191,6960.242424,548.2278353
18,750,34,1825286.26,4437,9982,5545,7916.558824,1097.288562
19,750,34,1825286.26,2143,7998,5855,6453.941176,1092.874056
20,750,32,1717916.48,7079,8201,1122,7831.34375,218.2519486
21,750,34,1825286.26,7809,8531,722,8195.970588,184.3731008
22,750,33,1771601.37,-1724,8811,10535,5144.666667,3539.084239
23,750,37,1986340.93,3731,8047,4316,6802.432432,1115.642138
24,750,32,1717916.48,6882,8387,1505,7771.84375,441.4995831
25,750,36,1932656.04,6538,7915,1377,7481.861111,308.8724254
26,750,33,1771601.37,7244,8023,779,7679.515152,202.7632029
27,750,33,1771601.37,7010,8200,1190,7689.757576,337.3797456
28,750,33,1771601.37,6224,7938,1714,7364.787879,467.8505173
29,750,33,1771601.37,7630,8214,584,7900.393939,167.4786173
31,750,33,1771601.37,7259,7860,601,7646.878788,125.8478537
32,750,33,1771601.37,6083,7837,1754,7279.242424,386.6596679
33,750,32,1717916.48,7060,7857,797,7431.625,192.5131083
34,750,34,1825286.26,6612,7564,952,7022.382353,257.0814719
10A,750,32,1717916.48,4753,8243,3490,7412.28125,775.3531951
10NE,750,32,1717916.48,7352,8318,966,7887.8125,228.9985586
10NW,750,32,1717916.48,7778,8704,926,8209.65625,273.3238246
10SW,750,32,1717916.48,3732,8920,5188,7395.15625,1190.684969
11NE,750,35,1878971.15,4009,7662,3653,6818,675.4583629
11NW,750,32,1717916.48,6785,8976,2191,7814.28125,536.6781062
11SE,750,33,1771601.37,6523,8173,1650,7499.121212,368.3275681
17NW,750,33,1771601.37,6851,8007,1156,7554.060606,287.4842751
17SE,750,32,1717916.48,5227,7886,2659,7231.5,492.7106783
17SW,750,32,1717916.48,4685,7768,3083,7190.1875,694.7955382
22S,750,32,1717916.48,-1724,9195,10919,6377,2717.595582
23S,750,32,1717916.48,1722,4985,3263,2698.40625,729.26962
24S,750,32,1717916.48,6937,8387,1450,7823,407.9626208
27A,750,32,1717916.48,6127,8625,2498,7887.40625,498.1724638
2A,750,33,1771601.37,5786,8837,3051,7482.060606,771.1230668
5NE,750,33,1771601.37,4574,8301,3727,7241.363636,829.533305
5NW,750,33,1771601.37,869,8918,8049,6090.848485,1707.871848
5SE,750,32,1717916.48,996,8692,7696,6514.90625,2237.207444
6NE,750,35,1878971.15,6165,8151,1986,7639.314286,543.325673
6NW,750,35,1878971.15,6917,8345,1428,7687.857143,366.0758815
6SW,750,34,1825286.26,6021,8313,2292,7420.441176,578.4343062
Cell 1 2011/12,750,32,1717916.48,7723,8057,334,7909.875,78.30140085
Cell 1 SW 2013,750,32,1717916.48,5371,7458,2087,7075.0625,492.5598909
Cell 10 2011/12,750,32,1717916.48,5400,8673,3273,7561,654.5952948
Cell 10 NE 2011/12,750,32,1717916.48,7352,8318,966,7887.8125,228.9985586
Cell 10 NW 2011/12,750,32,1717916.48,7778,8704,926,8209.65625,273.3238246
Cell 10 SE 2013,750,34,1825286.26,6917,8345,1428,7701.794118,362.1528585
Cell 10 SW 2011/12,750,32,1717916.48,3732,8920,5188,7395.15625,1190.684969
Cell 10-A 2011/12,750,32,1717916.48,4753,8243,3490,7412.28125,775.3531951
Cell 11 NE 2011/12,750,35,1878971.15,4009,7662,3653,6818,675.4583629
Cell 11 NW 2013,750,34,1825286.26,5665,8201,2536,7465.294118,705.3974486
Cell 11 SW 2013,750,33,1771601.37,5576,8130,2554,7074.818182,640.4656192
Cell 12 2013,750,33,1771601.37,5167,7929,2762,7147.030303,734.9427718
Cell 13 2013,750,34,1825286.26,3917,7519,3602,6402.147059,1029.358885
Cell 14 2013,750,32,1717916.48,7934,8516,582,8093.28125,137.1450497
Cell 15 2013,750,33,1771601.37,7089,8121,1032,7708.212121,225.6663879
Cell 15-A 2013,750,33,1771601.37,7277,8208,931,7857.484848,226.8759
Cell 16 2013,750,33,1771601.37,7014,8349,1335,7930.666667,341.4359753
Cell 17 NW 2011/12,750,33,1771601.37,6851,8007,1156,7554.060606,287.4842751
Cell 17 NW 2013,750,35,1878971.15,-1333,7929,9262,5139.6,2348.507735
Cell 17 SE 2013,750,32,1717916.48,7778,8704,926,8209.65625,273.3238246
Cell 17 SW 2013,750,32,1717916.48,7590,8409,819,8005.71875,204.640727
Cell 18 2011/12,750,34,1825286.26,4437,9982,5545,7916.558824,1097.288562
Cell 18 NE 2013,750,32,1717916.48,6028,8463,2435,7461.59375,567.2919145
Cell 18 NW 2013,750,34,1825286.26,996,8692,7696,6520.058824,2095.067203
Cell 18 SE 2013,750,35,1878971.15,4009,7662,3653,6818,675.4583629
Cell 18 SSE 2013,750,33,1771601.37,6785,7995,1210,7458.606061,305.4681394
Cell 19 NW 2013,750,33,1771601.37,6346,8201,1855,7758.424242,480.9463544
Cell 2 2011/12,750,33,1771601.37,4934,8017,3083,6896.363636,801.5448273
Cell 2 NE 2013,750,32,1717916.48,4428,8263,3835,6956.9375,966.3844324
Cell 2 SW 2013,750,32,1717916.48,7723,8057,334,7909.875,78.30140085
Cell 20 2013,750,33,1771601.37,6954,7922,968,7561.151515,240.6050607
Cell 21 2013,750,32,1717916.48,3295,8808,5513,6282.78125,1526.285928
Cell 22 2013,750,34,1825286.26,7010,8059,1049,7562.794118,318.8832332
Cell 23 2013,750,35,1878971.15,7993,8651,658,8417.971429,142.8520685
Cell 24 2013,750,34,1825286.26,7820,8658,838,8244,159.1469909
Cell 25 NE 2013,750,32,1717916.48,5400,8673,3273,7561,654.5952948
Cell 25 SE 2013,750,32,1717916.48,3732,8920,5188,7395.15625,1190.684969
Cell 26 NE 2013,750,32,1717916.48,6013,7844,1831,7114.03125,550.3128363
Cell 26 NNW 2013,750,32,1717916.48,7352,8318,966,7887.8125,228.9985586
Cell 26 NW 2013,750,32,1717916.48,4753,8243,3490,7412.28125,775.3531951
Cell 27 NW 2013,750,33,1771601.37,6523,8173,1650,7499.121212,368.3275681
Cell 28 2013,750,32,1717916.48,2420,8123,5703,7128.59375,1029.735854
Cell 29 2013,750,32,1717916.48,4876,7947,3071,6720.40625,815.073841
Cell 3 NE 2013,750,34,1825286.26,4898,8345,3447,7241.235294,924.8746834
Cell 3 NW 2013,750,32,1717916.48,5920,8337,2417,7388.21875,679.6395062
Cell 30 2013,750,34,1825286.26,7166,8239,1073,7845.676471,252.7949321
Cell 31 2013,750,32,1717916.48,7141,8432,1291,7983.21875,429.6614753
Cell 32 2013,750,33,1771601.37,7504,8553,1049,8227.848485,283.7486213
Cell 33 NE 2013,750,33,1771601.37,6851,8007,1156,7554.060606,287.4842751
Cell 33 SE 2013,750,32,1717916.48,4685,7768,3083,7190.1875,694.7955382
Cell 33 SW 2013,750,33,1771601.37,1342,9332,7990,6220.787879,1922.263703
Cell 34 N 2013,750,33,1771601.37,6208,7977,1769,7296.878788,411.8697027
Cell 34 NW 2013,750,33,1771601.37,5612,7803,2191,6960.242424,548.2278353
Cell 34 SE 2013,750,32,1717916.48,5227,7886,2659,7231.5,492.7106783
Cell 35 2013,750,37,1986340.93,1745,8228,6483,6699.432432,1745.698831
Cell 37 2013,750,33,1771601.37,7079,8201,1122,7822.242424,215.806736
Cell 38 2013,750,32,1717916.48,7995,8680,685,8246.96875,170.7819305
Cell 39 2013,750,33,1771601.37,7488,8651,1163,8332.272727,346.6263618
Cell 4 2013,750,33,1771601.37,6722,7971,1249,7578.212121,370.6185458
Cell 40 NE 2013,750,36,1932656.04,3787,9795,6008,7126.777778,1244.890917
Cell 41 N 2013,750,32,1717916.48,6825,8692,1867,7644.4375,543.3328824
Cell 41 NW 2013,750,32,1717916.48,-498,8351,8849,5437.4375,2752.969362
Cell 42 NW 2013,750,32,1717916.48,2250,8047,5797,6674.21875,1305.842921
Cell 43 2013,750,32,1717916.48,6356,7747,1391,7225.71875,351.1285586
Cell 44 2013,750,32,1717916.48,6871,8369,1498,7823.46875,336.189956
Cell 45 2013,750,33,1771601.37,7244,8023,779,7679.515152,202.7632029
Cell 47 2013,750,34,1825286.26,6946,8064,1118,7653.529412,236.3556935
Cell 48 2013,750,33,1771601.37,6937,8387,1450,7835.212121,407.6302363
Cell 49 2013,750,36,1932656.04,6538,7915,1377,7481.861111,308.8724254
Cell 5 2011/12 Summer,750,32,1717916.48,7590,8409,819,8005.71875,204.640727
Cell 5 2013,750,34,1825286.26,6675,8540,1865,8057.117647,412.5895101
Cell 50 2013,750,33,1771601.37,7630,8214,584,7900.393939,167.4786173
Cell 51 2013,750,32,1717916.48,6731,8124,1393,7666.21875,409.9381611
Cell 52 2013,750,32,1717916.48,7015,8273,1258,7664.125,350.2434644
Cell 53 2013,750,33,1771601.37,6224,7938,1714,7364.787879,467.8505173
Cell 54 2013,750,33,1771601.37,7761,8691,930,8386.212121,236.0664721
Cell 55 2013,750,34,1825286.26,7339,8597,1258,7986.970588,326.0033819
Cell 56 2013,750,32,1717916.48,7060,7857,797,7431.625,192.5131083
Cell 57 2013,750,33,1771601.37,6083,7837,1754,7279.242424,386.6596679
Cell 58 2013,750,34,1825286.26,7635,8617,982,8037.764706,256.9377424
Cell 59 2013,750,35,1878971.15,6615,7747,1132,7352.142857,287.6092729
Cell 6 2011/12,750,33,1771601.37,5797,8233,2436,7689.333333,495.0165389
Cell 6 2013,750,33,1771601.37,7171,8323,1152,7940.515152,332.7025354
Cell 6 NE 2011/12,750,35,1878971.15,6165,8151,1986,7639.314286,543.325673
Cell 6 NW 2011/12,750,35,1878971.15,6917,8345,1428,7687.857143,366.0758815
Cell 6 SW 2011/12,750,34,1825286.26,6021,8313,2292,7420.441176,578.4343062
Cell 60 2013,750,32,1717916.48,6589,7762,1173,7132.71875,299.5778524
Cell 61 2013,750,33,1771601.37,7268,8352,1084,7937.787879,232.2373078
Cell 7 2013,750,32,1717916.48,7774,8494,720,8181.375,194.2427203
Cell 9 NW 2013,750,33,1771601.37,-736,8506,9242,3851,3157.424891
Cell 9 SE 2013,750,33,1771601.37,4574,8301,3727,7241.363636,829.533305
Cell 9 SW 2013,750,33,1771601.37,869,8918,8049,6090.848485,1707.871848
Cell R1,750,37,1986340.93,6263,7758,1495,7116.432432,442.3224665
Cell R10,750,33,1771601.37,6722,7971,1249,7578.212121,370.6185458
Cell R100,750,33,1771601.37,7630,8214,584,7900.393939,167.4786173
Cell R101,750,33,1771601.37,7859,8404,545,8179.272727,142.3108575
Cell R104,750,32,1717916.48,7716,8218,502,7953.5,129.2872287
Cell R105,750,33,1771601.37,6224,7938,1714,7364.787879,467.8505173
Cell R106,750,33,1771601.37,6494,8319,1825,7786.787879,332.1648694
Cell R107,750,33,1771601.37,7761,8691,930,8386.212121,236.0664721
Cell R11,750,34,1825286.26,6675,8540,1865,8057.117647,412.5895101
Cell R111,750,32,1717916.48,7326,8335,1009,7914.6875,214.4196291
Cell R112,750,34,1825286.26,6955,8378,1423,7395.911765,252.9153971
Cell R113,750,33,1771601.37,6083,7837,1754,7279.242424,386.6596679
Cell R114,750,34,1825286.26,7635,8617,982,8037.764706,256.9377424
Cell R117,750,34,1825286.26,7086,8688,1602,7692.264706,409.0277791
Cell R118,750,32,1717916.48,7060,7857,797,7431.625,192.5131083
Cell R119,750,32,1717916.48,6320,7310,990,6760.90625,285.8493221
Cell R120,750,37,1986340.93,7538,8205,667,7979.567568,164.6482804
Cell R121,750,34,1825286.26,6706,8286,1580,7626,361.0403269
Cell R123,750,33,1771601.37,7312,7915,603,7534,143.7841396
Cell R124,750,32,1717916.48,6512,7972,1460,7244.34375,340.368698
Cell R125,750,32,1717916.48,6957,7987,1030,7420.84375,283.750783
Cell R126,750,32,1717916.48,6736,8395,1659,7817.6875,362.2785908
Cell R15,750,32,1717916.48,5371,7458,2087,7075.0625,492.5598909
Cell R16,750,34,1825286.26,-736,8506,9242,3883.441176,3060.358516
Cell R17,750,33,1771601.37,5229,8070,2841,7176.484848,785.4504641
Cell R18,750,32,1717916.48,5665,8201,2536,7446.25,722.8548437
Cell R19,750,34,1825286.26,7082,7997,915,7578.941176,250.7340918
Cell R20,750,35,1878971.15,5855,7551,1696,7119.628571,398.192996
Cell R21,750,34,1825286.26,7182,8521,1339,7906.941176,393.5312934
Cell R22,750,32,1717916.48,7934,8516,582,8093.28125,137.1450497
Cell R24,750,35,1878971.15,-1333,7929,9262,5139.6,2348.507735
Cell R25,750,34,1825286.26,996,8692,7696,6520.058824,2095.067203
Cell R26,750,32,1717916.48,7133,8345,1212,7705.8125,356.8543503
Cell R27,750,33,1771601.37,6346,8201,1855,7758.424242,480.9463544
Cell R28,750,33,1771601.37,3975,8348,4373,6543.636364,1347.627181
Cell R29,750,33,1771601.37,6954,7922,968,7561.151515,240.6050607
Cell R30,750,33,1771601.37,6693,8294,1601,7681.272727,434.1891274
Cell R31,750,32,1717916.48,6275,8486,2211,8068.75,403.2434903
Cell R35,750,32,1717916.48,7590,8409,819,8005.71875,204.640727
Cell R36,750,32,1717916.48,7778,8704,926,8209.65625,273.3238246
Cell R37,750,35,1878971.15,4009,7662,3653,6818,675.4583629
Cell R38,750,32,1717916.48,7209,8085,876,7605.28125,254.6186161
