CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
14,7500,3319,178180149.9,5717,8967,3250,8126.621874,428.3249008
16,7500,3309,177643301,-159,9693,9852,5163.240556,2661.359998
17,7500,3317,178072780.1,457,9823,9366,6435.829062,1995.288681
18,7500,3320,178233834.8,705,9950,9245,4796.228614,2542.155006
19,7500,3318,178126465,1104,9552,8448,4983.116938,2573.305595
20,7500,3312,177804355.7,4051,9400,5349,7932.24849,507.3778316
21,7500,3323,178394889.5,6445,9036,2591,8260.750226,384.2812304
22,7500,3317,178072780.1,-1781,9972,11753,4795.316853,2932.595026
23,7500,3314,177911725.5,418,9959,9541,5812.226916,2479.876639
24,7500,3316,178019095.2,1029,9372,8343,6608.395356,2229.078211
25,7500,3319,178180149.9,1304,9904,8600,6829.245255,1982.562778
26,7500,3322,178341204.6,5543,9085,3542,8068.943107,470.613931
27,7500,3317,178072780.1,1382,9690,8308,6956.288514,2110.244875
28,7500,3319,178180149.9,1375,9692,8317,7248.781259,1765.877012
29,7500,3318,178126465,1375,9692,8317,7149.152803,1719.945616
31,7500,3322,178341204.6,1254,9468,8214,7241.643287,1735.661198
32,7500,3319,178180149.9,1681,8980,7299,7221.676409,1251.098754
33,7500,3318,178126465,1430,9542,8112,7100.515672,1354.408339
34,7500,3322,178341204.6,1894,8780,6886,6898.081878,1063.016604
10A,7500,3311,177750670.8,-1005,9882,10887,4802.398369,2786.173759
10NE,7500,3312,177804355.7,-1005,9882,10887,4990.330918,2633.654774
10NW,7500,3316,178019095.2,-1836,9736,11572,5381.966828,2332.987845
10SW,7500,3301,177213821.9,-1005,9882,10887,5332.736746,2671.669635
11NE,7500,3317,178072780.1,-92,9804,9896,6054.939705,2503.774845
11NW,7500,3319,178180149.9,-92,9787,9879,5886.952998,2484.701698
11SE,7500,3321,178287519.7,278,9787,9509,6175.040952,2264.504574
17NW,7500,3319,178180149.9,-908,9693,10601,6163.407954,2287.462289
17SE,7500,3316,178019095.2,-1781,9972,11753,5891.872738,2399.463633
17SW,7500,3307,177535931.2,-1781,9972,11753,5525.506501,2670.716966
22S,7500,3319,178180149.9,-1781,9972,11753,4663.733353,2930.41615
23S,7500,3304,177374876.6,1111,9571,8460,4677.387107,2316.876416
24S,7500,3320,178233834.8,853,9571,8718,6603.260843,2231.543278
27A,7500,3314,177911725.5,1120,9427,8307,7023.758902,1969.338523
2A,7500,3318,178126465,-1958,9292,11250,6538.973177,1771.972415
5NE,7500,3316,178019095.2,-1836,9736,11572,4724.063329,2366.864173
5NW,7500,3316,178019095.2,-1836,9736,11572,5093.543124,2305.577236
5SE,7500,3310,177696985.9,592,9804,9212,5018.222659,2621.935124
6NE,7500,3317,178072780.1,1254,9287,8033,6555.672897,1964.90929
6NW,7500,3316,178019095.2,614,9513,8899,6004.207479,2491.132565
6SW,7500,3319,178180149.9,-92,9804,9896,6094.365472,2575.729477
Cell 1 2011/12,7500,3315,177965410.4,-1954,9513,11467,6205.423228,2058.254747
Cell 1 SW 2013,7500,3313,177858040.6,-1428,9285,10713,5615.801992,2122.678892
Cell 10 2011/12,7500,3317,178072780.1,-1005,9882,10887,5130.303588,2656.090747
Cell 10 NE 2011/12,7500,3312,177804355.7,-1005,9882,10887,4990.330918,2633.654774
Cell 10 NW 2011/12,7500,3316,178019095.2,-1836,9736,11572,5381.966828,2332.987845
Cell 10 SE 2013,7500,3316,178019095.2,614,9513,8899,6004.207479,2491.132565
Cell 10 SW 2011/12,7500,3301,177213821.9,-1005,9882,10887,5332.736746,2671.669635
Cell 10-A 2011/12,7500,3311,177750670.8,-1005,9882,10887,4802.398369,2786.173759
Cell 11 NE 2011/12,7500,3317,178072780.1,-92,9804,9896,6054.939705,2503.774845
Cell 11 NW 2013,7500,3315,177965410.4,-1958,9292,11250,6484.600905,1811.797699
Cell 11 SW 2013,7500,3313,177858040.6,1036,9287,8251,6514.097797,2113.518026
Cell 12 2013,7500,3319,178180149.9,1373,9571,8198,6271.998795,2150.552213
Cell 13 2013,7500,3311,177750670.8,1806,8520,6714,7185.192087,1328.400621
Cell 14 2013,7500,3319,178180149.9,2679,8863,6184,7817.44411,659.223476
Cell 15 2013,7500,3318,178126465,4961,8920,3959,7995.32821,452.6983554
Cell 15-A 2013,7500,3316,178019095.2,5061,8963,3902,8026.111882,395.7154777
Cell 16 2013,7500,3322,178341204.6,5858,8963,3105,8001.369657,407.3526571
Cell 17 NW 2011/12,7500,3319,178180149.9,-908,9693,10601,6163.407954,2287.462289
Cell 17 NW 2013,7500,3317,178072780.1,-1836,9736,11572,5441.54085,2225.115784
Cell 17 SE 2013,7500,3316,178019095.2,-1836,9736,11572,5381.966828,2332.987845
Cell 17 SW 2013,7500,3311,177750670.8,-1836,9972,11808,5774.024464,2047.791095
Cell 18 2011/12,7500,3320,178233834.8,705,9950,9245,4796.228614,2542.155006
Cell 18 NE 2013,7500,3319,178180149.9,-92,9804,9896,6224.840615,2505.341688
Cell 18 NW 2013,7500,3319,178180149.9,592,9804,9212,5001.492016,2608.140351
Cell 18 SE 2013,7500,3317,178072780.1,-92,9804,9896,6054.939705,2503.774845
Cell 18 SSE 2013,7500,3314,177911725.5,-92,9787,9879,5936.640917,2469.849195
Cell 19 NW 2013,7500,3316,178019095.2,1036,9287,8251,6425.637515,2203.113719
Cell 2 2011/12,7500,3317,178072780.1,-1958,9292,11250,6343.830268,1916.677019
Cell 2 NE 2013,7500,3320,178233834.8,-1958,9292,11250,6620.818072,1768.56197
Cell 2 SW 2013,7500,3316,178019095.2,-1954,9513,11467,6206.022316,2057.970914
Cell 20 2013,7500,3317,178072780.1,1373,9571,8198,6499.662948,2014.798306
Cell 21 2013,7500,3314,177911725.5,1810,9552,7742,7362.840676,1187.78474
Cell 22 2013,7500,3320,178233834.8,4978,8920,3942,7984.39247,504.2059072
Cell 23 2013,7500,3318,178126465,5845,8920,3075,8187.8044,418.3161177
Cell 24 2013,7500,3321,178287519.7,5858,8977,3119,7966.827462,429.0911181
Cell 25 NE 2013,7500,3317,178072780.1,-1005,9882,10887,5130.303588,2656.090747
Cell 25 SE 2013,7500,3301,177213821.9,-1005,9882,10887,5332.736746,2671.669635
Cell 26 NE 2013,7500,3306,177482246.3,-92,9787,9879,6037.499395,2429.234216
Cell 26 NNW 2013,7500,3311,177750670.8,-1005,9882,10887,4991.008155,2633.764093
Cell 26 NW 2013,7500,3312,177804355.7,-1005,9882,10887,4803.335145,2786.274565
Cell 27 NW 2013,7500,3320,178233834.8,278,9787,9509,6174.424398,2264.566868
Cell 28 2013,7500,3304,177374876.6,812,9728,8916,4484.276634,2470.647921
Cell 29 2013,7500,3316,178019095.2,1319,9552,8233,6648.842883,1896.049525
Cell 3 NE 2013,7500,3316,178019095.2,-1958,9292,11250,7185.408323,1331.395255
Cell 3 NW 2013,7500,3315,177965410.4,-1958,9292,11250,6518.854902,1823.640841
Cell 30 2013,7500,3322,178341204.6,4051,8980,4929,8098.450933,475.1020038
Cell 31 2013,7500,3313,177858040.6,5623,8967,3344,8146.222457,456.8474701
Cell 32 2013,7500,3323,178394889.5,5623,9032,3409,7997.244358,520.187003
Cell 33 NE 2013,7500,3319,178180149.9,-908,9693,10601,6163.407954,2287.462289
Cell 33 SE 2013,7500,3305,177428561.5,-1781,9972,11753,5521.780333,2671.409655
Cell 33 SW 2013,7500,3313,177858040.6,-159,9693,9852,5219.177181,2662.227948
Cell 34 N 2013,7500,3313,177858040.6,457,9823,9366,6256.800785,2145.723098
Cell 34 NW 2013,7500,3318,178126465,457,9823,9366,6435.558469,1995.048852
Cell 34 SE 2013,7500,3315,177965410.4,-1781,9972,11753,5892.217195,2398.495903
Cell 35 2013,7500,3314,177911725.5,705,9950,9245,4721.353651,2590.215235
Cell 37 2013,7500,3321,178287519.7,4051,9400,5349,7933.968985,507.5698423
Cell 38 2013,7500,3314,177911725.5,6445,9036,2591,8262.328908,385.2316523
Cell 39 2013,7500,3316,178019095.2,5898,9081,3183,8224.139023,481.8491407
Cell 4 2013,7500,3318,178126465,2903,9270,6367,7749.543701,599.2248713
Cell 40 NE 2013,7500,3315,177965410.4,-1781,9972,11753,4909.94359,2884.827076
Cell 41 N 2013,7500,3310,177696985.9,-1781,9972,11753,5992.586405,2429.519398
Cell 41 NW 2013,7500,3315,177965410.4,-1781,9972,11753,5541.301056,2729.61077
Cell 42 NW 2013,7500,3312,177804355.7,418,9677,9259,5817.193237,2485.201927
Cell 43 2013,7500,3303,177321191.7,1175,9841,8666,6047.257039,2381.1823
Cell 44 2013,7500,3314,177911725.5,1292,9400,8108,7464.477067,1386.164379
Cell 45 2013,7500,3322,178341204.6,5543,9085,3542,8069.756773,470.5173781
Cell 47 2013,7500,3314,177911725.5,853,9571,8718,6881.789982,2101.96713
Cell 48 2013,7500,3319,178180149.9,853,9571,8718,6602.49533,2231.922771
Cell 49 2013,7500,3319,178180149.9,1304,9904,8600,6829.245255,1982.562778
Cell 5 2011/12 Summer,7500,3313,177858040.6,-1836,9972,11808,5772.105343,2048.730069
Cell 5 2013,7500,3319,178180149.9,5788,8863,3075,7943.047002,394.813605
Cell 50 2013,7500,3318,178126465,1375,9692,8317,7149.152803,1719.945616
Cell 51 2013,7500,3308,177589616.1,5712,9085,3373,8185.4211,392.2277198
Cell 52 2013,7500,3313,177858040.6,1375,9483,8108,7134.520676,1869.26066
Cell 53 2013,7500,3319,178180149.9,1375,9692,8317,7248.781259,1765.877012
Cell 54 2013,7500,3321,178287519.7,2289,8980,6691,8019.296597,700.8263228
Cell 55 2013,7500,3319,178180149.9,5712,9005,3293,8126.487496,504.4753581
Cell 56 2013,7500,3314,177911725.5,1430,9542,8112,7097.375377,1357.996231
Cell 57 2013,7500,3321,178287519.7,1681,8980,7299,7220.097561,1251.034341
Cell 58 2013,7500,3320,178233834.8,1681,8980,7299,8095.893675,852.6821618
Cell 59 2013,7500,3324,178448574.4,1327,9542,8215,6976.092058,1459.197897
Cell 6 2011/12,7500,3318,178126465,1036,9787,8751,6365.886076,2250.754429
Cell 6 2013,7500,3321,178287519.7,5676,8868,3192,8022.283047,369.3515522
Cell 6 NE 2011/12,7500,3317,178072780.1,1254,9287,8033,6555.672897,1964.90929
Cell 6 NW 2011/12,7500,3316,178019095.2,614,9513,8899,6004.207479,2491.132565
Cell 6 SW 2011/12,7500,3319,178180149.9,-92,9804,9896,6094.365472,2575.729477
Cell 60 2013,7500,3317,178072780.1,1894,8780,6886,6907.621043,1057.831111
Cell 61 2013,7500,3324,178448574.4,1912,8849,6937,7536.997894,1061.081754
Cell 7 2013,7500,3306,177482246.3,4961,9168,4207,7941.50242,533.9645572
Cell 9 NW 2013,7500,3321,178287519.7,-76,9736,9812,5021.127672,2300.073713
Cell 9 SE 2013,7500,3317,178072780.1,-1836,9736,11572,4724.766054,2366.853319
Cell 9 SW 2013,7500,3317,178072780.1,-1836,9736,11572,5092.889659,2305.744632
Cell R1,7500,3313,177858040.6,1080,8693,7613,5746.430727,1881.242535
Cell R10,7500,3318,178126465,2903,9270,6367,7749.866787,599.7553422
Cell R100,7500,3317,178072780.1,1375,9692,8317,7148.885137,1720.135761
Cell R101,7500,3320,178233834.8,2396,9692,7296,7974.841566,618.4837295
Cell R104,7500,3321,178287519.7,1301,9468,8167,7073.13249,2008.864882
Cell R105,7500,3319,178180149.9,1375,9692,8317,7248.781259,1765.877012
Cell R106,7500,3324,178448574.4,1375,9692,8317,7414.508424,1444.746398
Cell R107,7500,3321,178287519.7,2289,8980,6691,8019.296597,700.8263228
Cell R11,7500,3320,178233834.8,5788,8863,3075,7943.062048,394.7550923
Cell R111,7500,3322,178341204.6,1197,9468,8271,6759.172787,2257.394115
Cell R112,7500,3318,178126465,1681,8980,7299,7615.081977,948.303191
Cell R113,7500,3320,178233834.8,1681,8980,7299,7219.800904,1251.105938
Cell R114,7500,3320,178233834.8,1681,8980,7299,8096.033133,852.6982775
Cell R117,7500,3321,178287519.7,1254,9542,8288,6373.818729,2071.853315
Cell R118,7500,3313,177858040.6,1430,9542,8112,7095.622397,1360.607752
Cell R119,7500,3322,178341204.6,1681,8980,7299,7001.395244,1280.965086
Cell R120,7500,3315,177965410.4,2175,8874,6699,7435.032278,1183.495986
Cell R121,7500,3320,178233834.8,5236,8874,3638,8151.674096,451.1948759
Cell R123,7500,3318,178126465,1327,9542,8215,6775.516576,1688.303312
Cell R124,7500,3319,178180149.9,1894,8780,6886,6952.374812,1048.616194
Cell R125,7500,3313,177858040.6,1894,8780,6886,6836.104739,1123.413828
Cell R126,7500,3319,178180149.9,1894,8834,6940,7308.124134,1225.86362
Cell R15,7500,3312,177804355.7,-1428,9285,10713,5615.536232,2122.944211
Cell R16,7500,3315,177965410.3,-76,9736,9812,5016.523982,2301.009701
Cell R17,7500,3315,177965410.4,614,9513,8899,6112.415988,2338.25236
Cell R18,7500,3300,177160137,-1958,9292,11250,6487.591818,1809.966946
Cell R19,7500,3321,178287519.7,1504,9571,8067,6829.678109,1743.416737
Cell R20,7500,3317,178072780.1,1806,8750,6944,7451.921616,1144.069429
Cell R21,7500,3317,178072780.1,1806,8863,7057,7348.206512,1317.496689
Cell R22,7500,3319,178180149.9,2679,8863,6184,7817.44411,659.223476
Cell R24,7500,3317,178072780.1,-1836,9736,11572,5441.54085,2225.115784
Cell R25,7500,3318,178126465,592,9804,9212,5000.933996,2608.335246
Cell R26,7500,3321,178287519.7,614,9513,8899,5993.660042,2488.916274
Cell R27,7500,3314,177911725.5,1036,9287,8251,6425.558238,2203.774782
Cell R28,7500,3318,178126465,1373,9571,8198,6016.628089,2233.7973
Cell R29,7500,3317,178072780.1,1373,9571,8198,6499.662948,2014.798306
Cell R30,7500,3319,178180149.9,2161,8727,6566,7486.108768,1044.762179
Cell R31,7500,3315,177965410.4,2677,8740,6063,7745.117647,655.3993102
Cell R35,7500,3312,177804355.7,-1836,9972,11808,5773.270531,2047.941466
Cell R36,7500,3316,178019095.2,-1836,9736,11572,5381.966828,2332.987845
Cell R37,7500,3317,178072780.1,-92,9804,9896,6054.939705,2503.774845
Cell R38,7500,3304,177374876.6,956,9787,8831,5718.130145,2491.280033
Cell R39,7500,3317,178072780.1,1335,9548,8213,6668.593006,1949.333483
Cell R40,7500,3313,177858040.6,1810,9552,7742,7362.573498,1187.864416
Cell R46,7500,3309,177643301,-1005,9882,10887,5249.121789,2691.70127
Cell R47,7500,3311,177750670.8,-1005,9882,10887,4800.260646,2786.434101
Cell R48,7500,3304,177374876.6,-92,9787,9879,6036.551453,2429.76685
Cell R49,7500,3321,178287519.7,278,9787,9509,6174.504065,2264.230549
Cell R5,7500,3315,177965410.3,-1428,9210,10638,5746.865762,1945.582572
Cell R50,7500,3302,177267506.8,812,9728,8916,4486.281042,2470.046995
Cell R51,7500,3317,178072780.1,1319,9552,8233,6663.500754,1884.747734
Cell R52,7500,3316,178019095.2,2206,8914,6708,7557.262364,863.6044719
Cell R53,7500,3319,178180149.9,2213,8794,6581,7689.926484,691.7599146
Cell R54,7500,3314,177911725.5,5623,8967,3344,8146.084188,456.7604841
Cell R58,7500,3317,178072780.1,-1005,9693,10698,5037.094362,2753.512547
Cell R59,7500,3319,178180149.9,-908,9693,10601,6163.407954,2287.462289
Cell R6,7500,3316,178019095.2,-1954,9513,11467,6206.022316,2057.970914
Cell R60,7500,3317,178072780.1,457,9823,9366,6434.849563,1994.931681
Cell R61,7500,3316,178019095.2,705,9950,9245,4722.736128,2590.129253
Cell R62,7500,3317,178072780.1,1104,9552,8448,4955.36328,2578.947091
Cell R63,7500,3317,178072780.1,1104,9552,8448,6344.406994,2132.914596
Cell R64,7500,3318,178126465,4051,8980,4929,7919.774563,553.8801842
Cell R65,7500,3322,178341204.6,4051,8980,4929,8098.450933,475.1020038
Cell R66,7500,3311,177750670.8,5623,8980,3357,8165.633041,486.52965
Cell R69,7500,3313,177858040.6,-159,9693,9852,5219.177181,2662.227948
Cell R7,7500,3314,177911725.5,-1958,9292,11250,6518.423355,1823.746714
Cell R70,7500,3305,177428561.5,-1781,9972,11753,5521.780333,2671.409655
Cell R71,7500,3314,177911725.5,-1781,9972,11753,5891.027158,2397.879028
Cell R72,7500,3318,178126465,418,9959,9541,5548.65431,2523.340279
Cell R73,7500,3315,177965410.4,418,9950,9532,4715.912821,2689.607238
Cell R74,7500,3318,178126465,540,9400,8860,6336.297167,2378.532027
Cell R75,7500,3321,178287519.7,4051,9400,5349,7934.058416,507.5810281
Cell R76,7500,3310,177696985.9,6445,8980,2535,8226.100302,384.1338461
Cell R77,7500,3315,177965410.4,6445,9036,2591,8262.369834,385.1807492
Cell R8,7500,3313,177858040.6,-1958,9292,11250,7134.427407,1346.577815
Cell R80,7500,3315,177965410.4,-1781,9972,11753,4908.201508,2885.051451
Cell R81,7500,3319,178180149.9,-1781,9972,11753,5982.629406,2500.173666
Cell R82,7500,3313,177858040.6,418,9677,9259,5817.43767,2484.866648
Cell R83,7500,3313,177858040.6,418,9571,9153,6221.897374,2484.546695
Cell R84,7500,3318,178126465,540,9841,9301,5607.076854,2512.864615
Cell R85,7500,3305,177428561.5,1175,9841,8666,6046.606354,2381.263989
Cell R86,7500,3318,178126465,1499,9629,8130,7706.555756,1031.90861
Cell R87,7500,3322,178341204.6,5543,9085,3542,8069.756773,470.5173781
Cell R9,7500,3318,178126465,-1958,9270,11228,7299.170283,1281.451602
Cell R90,7500,3314,177911725.5,853,9571,8718,6881.789982,2101.96713
Cell R91,7500,3318,178126465,853,9571,8718,6603.632007,2231.298353
Cell R92,7500,3314,177911725.5,1175,9904,8729,5467.159324,2518.093982
Cell R93,7500,3318,178126465,1304,9904,8600,6829.013864,1982.816703
Cell R97,7500,3313,177858040.6,1125,9152,8027,7165.14428,1861.177084
Cell R98,7500,3317,178072780.1,1382,9690,8308,6956.288514,2110.244875
Cell R99,7500,3313,177858040.6,1375,9483,8108,7134.520676,1869.26066
Cell S102,7500,3316,178019095.2,5712,9085,3373,8202.449638,407.1814045
Cell S108,7500,3319,178180149.9,5712,9005,3293,8126.487496,504.4753581
Cell S13,7500,3320,178233834.8,5654,9168,3514,8007.216265,413.5968844
Cell S14,7500,3306,177482246.3,4961,9168,4207,7941.50242,533.9645572
Cell S2,7500,3322,178341204.6,5676,8868,3192,8022.346478,369.3140469
Cell S23,7500,3315,177965410.4,4961,8877,3916,7959.699548,464.4427858
Cell S32,7500,3315,177965410.4,4978,8920,3942,7981.846757,487.926475
Cell S33,7500,3315,177965410.4,5061,8963,3902,8026.039819,395.7534032
Cell S34,7500,3320,178233834.8,5858,8977,3119,7966.836446,429.1554231
Cell S41,7500,3316,178019095.2,4158,8860,4702,7786.235826,560.6360401
Cell S42,7500,3318,178126465,5845,8920,3075,8187.875226,418.3194464
Cell S44,7500,3316,178019095.2,5645,9061,3416,7975.635706,498.9394029
Cell S56,7500,3316,178019095.2,5505,9061,3556,7676.138721,524.0377874
Cell S67,7500,3323,178394889.5,5623,9032,3409,7997.244358,520.187003
Cell S78,7500,3317,178072780.1,5898,9081,3183,8223.9388,481.9144462
Cell S88,7500,3320,178233834.8,5600,9081,3481,8237.325602,459.4452925
Cell S94,7500,3319,178180149.9,5543,9085,3542,8203.037361,405.4129321
Cell S95,7500,3307,177535931.2,5712,9085,3373,8185.292108,392.2168561
W287,7500,3310,177696985.9,894,9507,8613,4252.611178,2065.997583
W295,7500,3317,178072780.1,1633,9145,7512,6829.080796,1721.501867
W338,7500,3314,177911725.5,697,9484,8787,3663.733555,2354.00732
W342,7500,3316,178019095.2,976,8946,7970,5377.008745,2367.457007
W345,7500,3314,177911725.5,1609,8580,6971,7383.820157,935.9317305
W387,7500,3316,178019095.2,632,9470,8838,4815.183957,2308.046923
W393,7500,3314,177911725.5,728,8860,8132,5477.281835,2493.791988
W440,7500,3307,177535931.2,1073,9239,8166,5269.647415,2200.023688
W441,7500,3314,177911725.5,1101,9239,8138,6461.145444,1636.173272
W445,7500,3315,177965410.3,2651,8548,5897,6805.291101,1016.075105
W500,7500,3316,178019095.2,1196,8598,7402,6315.313631,1707.926437
1,7750,3540,190044510.6,-1954,9513,11467,6169.164407,2071.674434
2,7750,3541,190098195.5,-1958,9292,11250,6355.679187,1939.127688
3,7750,3539,189990825.7,1025,9498,8473,7138.587454,1522.127967
4,7750,3538,189937140.8,1806,8678,6872,7449.405314,1138.553481
5,7750,3538,189937140.8,-1836,9972,11808,5715.027699,2085.625014
6,7750,3541,190098195.5,1036,9787,8751,6322.157583,2260.106719
7,7750,3543,190205565.3,1373,9571,8198,6242.519616,2154.281283
8,7750,3539,189990825.7,1806,8692,6886,7218.606103,1300.577263
9,7750,3541,190098195.5,4978,8920,3942,7968.221971,489.4334418
10,7750,3541,190098195.5,-1005,9882,10887,5112.568483,2673.052621
11,7750,3538,189937140.8,-92,9787,9879,6077.464387,2427.368604
12,7750,3549,190527674.6,705,9836,9131,4481.941674,2483.496585
13,7750,3539,189990825.7,1319,9552,8233,6613.079118,1926.596486
14,7750,3538,189937140.8,5717,8967,3250,8126.307518,434.3092439
16,7750,3539,189990825.7,-159,9741,9900,5160.067533,2646.594762
17,7750,3537,189883455.9,457,9823,9366,6410.18773,2019.428042
18,7750,3542,190151880.4,705,9950,9245,4805.948052,2538.209341
19,7750,3539,189990825.7,1104,9552,8448,5020.235942,2573.391289
20,7750,3543,190205565.3,4051,9400,5349,7933.65961,509.0671366
21,7750,3545,190312935,6445,9036,2591,8261.898731,386.5836707
22,7750,3542,190151880.4,-1781,9972,11753,4799.667984,2921.703108
23,7750,3545,190312935,418,9959,9541,5886.83244,2455.461995
24,7750,3541,190098195.5,853,9841,8988,6565.468512,2244.634263
25,7750,3549,190527674.6,1304,9904,8600,6835.688645,1981.356118
26,7750,3545,190312935,5543,9085,3542,8067.963047,476.2571635
27,7750,3542,190151880.4,1336,9757,8421,6887.800113,2154.149763
28,7750,3541,190098195.5,1375,9692,8317,7227.222254,1799.266366
29,7750,3540,190044510.6,1375,9692,8317,7150.266102,1726.277639
31,7750,3543,190205565.3,1254,9468,8214,7215.297206,1747.703282
32,7750,3544,190259250.2,1681,8980,7299,7231.373871,1237.963694
33,7750,3542,190151880.4,1430,9542,8112,7039.812535,1460.901655
34,7750,3545,190312935,1894,8780,6886,6905.490268,1059.116643
10A,7750,3539,189990825.7,-1005,9882,10887,4816.967505,2786.182964
10NE,7750,3539,189990825.7,-1005,9882,10887,4987.181407,2643.018464
10NW,7750,3535,189776086.1,-1836,9736,11572,5396.850071,2330.546175
10SW,7750,3539,189990825.7,-1005,9882,10887,5288.33145,2679.768024
11NE,7750,3547,190420304.8,-92,9804,9896,6028.550042,2501.094552
11NW,7750,3537,189883455.9,-92,9804,9896,5935.358213,2480.311725
11SE,7750,3544,190259250.2,270,9787,9517,6203.045711,2263.189305
17NW,7750,3540,190044510.6,-908,9693,10601,6111.315537,2322.428472
17SE,7750,3540,190044510.6,-1781,9972,11753,5920.04435,2407.230438
17SW,7750,3539,189990825.7,-1781,9972,11753,5514.684374,2680.551716
22S,7750,3535,189776086.1,-1781,9972,11753,4680.700424,2918.855004
23S,7750,3548,190473989.7,1111,9571,8460,4754.659245,2337.823112
24S,7750,3537,189883455.9,853,9841,8988,6562.952785,2243.599677
27A,7750,3541,190098195.5,1120,9427,8307,7028.363174,1972.241587
2A,7750,3537,189883455.9,-1958,9292,11250,6561.780888,1774.887185
5NE,7750,3539,189990825.7,-1836,9736,11572,4742.367618,2367.288635
5NW,7750,3541,190098195.5,-1836,9736,11572,5081.438577,2308.703118
5SE,7750,3538,189937140.8,463,9804,9341,5107.345676,2615.491113
6NE,7750,3546,190366619.9,1254,9292,8038,6465.839538,2010.065616
6NW,7750,3544,190259250.2,614,9804,9190,6009.419018,2471.221148
6SW,7750,3536,189829771,-92,9804,9896,6027.04836,2606.548503
Cell 1 2011/12,7750,3540,190044510.6,-1954,9513,11467,6169.164407,2071.674434
Cell 1 SW 2013,7750,3535,189776086.1,-1428,9285,10713,5631.648656,2126.769391
Cell 10 2011/12,7750,3541,190098195.5,-1005,9882,10887,5112.568483,2673.052621
Cell 10 NE 2011/12,7750,3539,189990825.7,-1005,9882,10887,4987.181407,2643.018464
Cell 10 NW 2011/12,7750,3535,189776086.1,-1836,9736,11572,5396.850071,2330.546175
Cell 10 SE 2013,7750,3544,190259250.2,614,9804,9190,6009.419018,2471.221148
Cell 10 SW 2011/12,7750,3539,189990825.7,-1005,9882,10887,5288.33145,2679.768024
Cell 10-A 2011/12,7750,3539,189990825.7,-1005,9882,10887,4816.967505,2786.182964
Cell 11 NE 2011/12,7750,3547,190420304.8,-92,9804,9896,6028.550042,2501.094552
Cell 11 NW 2013,7750,3536,189829771,-1958,9292,11250,6485.569853,1839.428011
Cell 11 SW 2013,7750,3539,189990825.7,1036,9287,8251,6453.715456,2132.267969
Cell 12 2013,7750,3545,190312935,1373,9571,8198,6242.396897,2154.318972
Cell 13 2013,7750,3541,190098195.5,1806,8692,6886,7206.162948,1300.012324
Cell 14 2013,7750,3542,190151880.4,2161,8863,6702,7798.546302,732.6879063
Cell 15 2013,7750,3543,190205565.3,4961,8933,3972,8006.96359,451.1373279
Cell 15-A 2013,7750,3543,190205565.3,5061,8963,3902,8028.37313,399.6775333
Cell 16 2013,7750,3544,190259250.2,5858,8963,3105,8002.131208,408.8403699
Cell 17 NW 2011/12,7750,3540,190044510.6,-908,9693,10601,6111.315537,2322.428472
Cell 17 NW 2013,7750,3545,190312935,-1836,9972,11808,5418.104937,2234.38949
Cell 17 SE 2013,7750,3534,189722401.3,-1836,9736,11572,5396.357668,2330.692019
Cell 17 SW 2013,7750,3536,189829771,-1836,9972,11808,5716.637161,2085.251232
Cell 18 2011/12,7750,3542,190151880.4,705,9950,9245,4805.948052,2538.209341
Cell 18 NE 2013,7750,3537,189883455.9,-92,9804,9896,6141.118745,2546.902124
Cell 18 NW 2013,7750,3543,190205565.3,592,9804,9212,5082.003669,2602.832129
Cell 18 SE 2013,7750,3547,190420304.8,-92,9804,9896,6028.550042,2501.094552
Cell 18 SSE 2013,7750,3542,190151880.4,-92,9787,9879,5992.127612,2467.987808
Cell 19 NW 2013,7750,3541,190098195.5,1036,9287,8251,6396.846089,2207.185524
Cell 2 2011/12,7750,3541,190098195.5,-1958,9292,11250,6355.679187,1939.127688
Cell 2 NE 2013,7750,3535,189776086.1,-1958,9292,11250,6618.7471,1764.969674
Cell 2 SW 2013,7750,3540,190044510.6,-1954,9513,11467,6169.031356,2071.459249
Cell 20 2013,7750,3539,189990825.7,1368,9571,8203,6455.810681,2043.288418
Cell 21 2013,7750,3540,190044510.6,1810,9552,7742,7327.177401,1227.239285
Cell 22 2013,7750,3538,189937140.8,4978,8920,3942,7984.09186,503.9801222
Cell 23 2013,7750,3544,190259250.2,5845,8920,3075,8178.044018,418.2927461
Cell 24 2013,7750,3546,190366619.9,5858,9061,3203,7970.802876,434.7746125
Cell 25 NE 2013,7750,3541,190098195.5,-1005,9882,10887,5112.568483,2673.052621
Cell 25 SE 2013,7750,3539,189990825.7,-1005,9882,10887,5288.33145,2679.768024
Cell 26 NE 2013,7750,3538,189937140.8,-92,9787,9879,6077.464387,2427.368604
Cell 26 NNW 2013,7750,3539,189990825.7,-1005,9882,10887,4987.181407,2643.018464
Cell 26 NW 2013,7750,3539,189990825.7,-1005,9882,10887,4819.272676,2785.222964
Cell 27 NW 2013,7750,3543,190205565.3,270,9787,9517,6203.420265,2263.398841
Cell 28 2013,7750,3549,190527674.6,705,9836,9131,4482.404621,2483.130324
Cell 29 2013,7750,3540,190044510.6,1319,9552,8233,6613.468644,1925.041672
Cell 3 NE 2013,7750,3538,189937140.8,-1958,9292,11250,7180.631713,1330.937176
