CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
8,500,7840,784000,0.041107178,16.96014404,16.91903687,2.601776711,1.803639753
9,500,7818,781800,0.047210693,4.342636108,4.295425415,1.43260035,0.778527114
Cell 1 2011/12,500,7845,784500,0.159912109,6.275054932,6.115142822,1.660718046,0.945836485
Cell 1 SW 2013,500,7835,783500,0.004776001,5.747116089,5.742340088,1.281836247,0.948018792
Cell 10-A 2011/12,500,7838,783800,0.046783447,8.928573608,8.881790161,1.813833217,1.542482546
Cell 10 2011/12,500,7839,783900,0.001098633,11.83654785,11.83544922,2.109653983,1.583530626
Cell 10 NE 2011/12,500,7849,784900,0.218200684,5.516403198,5.298202515,1.727218923,0.705638551
Cell 10 NW 2011/12,500,7836,783600,0,3.435882568,3.435882568,1.348254564,0.964464332
Cell 10 SE 2013,500,7848,784800,0.047851563,7.301483154,7.253631592,2.939438669,1.545565508
Cell 10 SW 2011/12,500,7842,784200,0.003005981,22.37231445,22.36930847,1.781594998,2.015107907
Cell 11 NE 2011/12,500,7844,784400,0,6.526794434,6.526794434,2.36263344,1.8169631
Cell 11 NW 2013,500,7844,784400,3.05176E-05,6.752975464,6.752944946,1.73231996,1.203659826
Cell 11 SW 2013,500,7845,784500,0.003753662,1.166931152,1.16317749,0.145703316,0.1102872
Cell 12 2013,500,7846,784600,0.020446777,5.911773682,5.891326904,1.101194957,0.892995952
Cell 13 2013,500,7844,784400,0.029541016,19.32225037,19.29270935,3.568796451,2.263217518
Cell 14 2013,500,7843,784300,0.05770874,8.70715332,8.64944458,1.399783203,0.872710978
Cell 15-A 2013,500,7841,784100,0.060073853,4.43699646,4.376922607,0.970810104,0.459924851
Cell 15 2013,500,7844,784400,0.012969971,5.827209473,5.814239502,0.784837918,0.805655987
Cell 16 2013,500,7844,784400,0.044509888,3.400787354,3.356277466,1.218482751,0.487506075
Cell 17 NW 2011/12,500,7847,784700,0.061630249,5.548477173,5.486846924,1.269853343,0.952409429
Cell 17 NW 2013,500,7845,784500,0,5.961639404,5.961639404,0.854776184,1.160000968
Cell 17 SE 2013,500,7840,784000,0,3.435882568,3.435882568,1.348385914,0.965151528
Cell 17 SW 2013,500,7846,784600,0.012466431,1.294158936,1.281692505,0.605053809,0.226100311
Cell 18 2011/12,500,7840,784000,0.204620361,5.607666016,5.403045654,1.965397866,0.831169039
Cell 18 NE 2013,500,7847,784700,0.073669434,9.486557007,9.412887573,2.608381609,1.484616933
Cell 18 NW 2013,500,7842,784200,0.107055664,14.69973755,14.59268188,3.139773928,2.152387047
Cell 18 SE 2013,500,7840,784000,0,6.526794434,6.526794434,2.357463046,1.816594659
Cell 18 SSE 2013,500,7842,784200,0.230285645,10.08331299,9.853027344,3.270692274,1.55799477
Cell 19 NW 2013,500,7843,784300,0.031936646,3.246063232,3.214126587,0.459592789,0.338429262
Cell 2 2011/12,500,7844,784400,0.076019287,14.83538818,14.7593689,4.170308815,1.725883789
Cell 2 NE 2013,500,7843,784300,0.258834839,16.68702698,16.42819214,5.310242225,2.291774936
Cell 2 SW 2013,500,7843,784300,0.159912109,6.275054932,6.115142822,1.662993653,0.946533615
Cell 20 2013,500,7839,783900,6.10352E-05,6.960021973,6.959960938,1.720804257,1.216077309
Cell 21 2013,500,7839,783900,0,9.16897583,9.16897583,1.576913409,2.215749025
Cell 22 2013,500,7834,783400,0.01852417,3.520828247,3.502304077,0.725497655,0.527698742
Cell 23 2013,500,7836,783600,7.62939E-05,9.36378479,9.363708496,1.258323726,0.920814406
Cell 24 2013,500,7833,783300,0.001373291,5.157302856,5.155929565,0.640067301,0.528293594
Cell 25 NE 2013,500,7845,784500,0.001098633,11.83654785,11.83544922,2.111911266,1.587504649
Cell 25 SE 2013,500,7847,784700,0.003005981,22.37231445,22.36930847,1.778545607,2.014026593
Cell 26 NE 2013,500,7840,784000,0.025009155,5.352508545,5.32749939,1.061950812,0.617503191
Cell 26 NNW 2013,500,7847,784700,0.218200684,5.516403198,5.298202515,1.728445717,0.706260867
Cell 26 NW 2013,500,7843,784300,0.046783447,8.928573608,8.881790161,1.808646334,1.536734442
Cell 27 NW 2013,500,7845,784500,0.005096436,6.923919678,6.918823242,1.241552818,1.127005381
Cell 28 2013,500,7845,784500,0.017807007,5.994216919,5.976409912,1.36051038,1.006113656
Cell 29 2013,500,7846,784600,0.00881958,6.407943726,6.399124146,0.386269899,0.47826485
Cell 3 NE 2013,500,7839,783900,0.029098511,4.447174072,4.418075562,1.055953094,0.780213829
Cell 3 NW 2013,500,7840,784000,0.065948486,6.21383667,6.147888184,2.552227972,1.77331362
Cell 30 2013,500,7846,784600,0.11630249,6.374191284,6.257888794,2.089250886,1.120340878
Cell 31 2013,500,7844,784400,0.030334473,4.395690918,4.365356445,1.024222974,0.770428941
Cell 32 2013,500,7846,784600,0.009933472,3.16468811,3.154754639,0.552595144,0.480285137
Cell 33 NE 2013,500,7846,784600,0.061630249,5.548477173,5.486846924,1.270178778,0.952240349
Cell 33 SE 2013,500,7843,784300,0.186386108,10.2046814,10.01829529,2.487169259,1.656297254
Cell 33 SW 2013,500,7847,784700,0,4.823577881,4.823577881,1.521656622,1.273573759
Cell 34 N 2013,500,7848,784800,0.009674072,5.796798706,5.787124634,0.744570951,0.697603167
Cell 34 NW 2013,500,7842,784200,1.52588E-05,4.328720093,4.328704834,1.400972498,0.917882881
Cell 34 SE 2013,500,7838,783800,0.02696228,7.882659912,7.855697632,2.400801987,1.206903288
Cell 35 2013,500,7845,784500,0.051971436,6.511291504,6.459320068,2.322944111,1.581246186
Cell 37 2013,500,7843,784300,0.118057251,8.057128906,7.939071655,2.2298962,1.1997555
Cell 38 2013,500,7844,784400,0.019882202,4.886291504,4.866409302,0.640469228,0.571910003
Cell 39 2013,500,7845,784500,0.154052734,5.494415283,5.340362549,1.345090622,0.619328257
Cell 4 2013,500,7832,783200,0.0337677,5.705734253,5.671966553,2.043850833,1.027170401
Cell 40 NE 2013,500,7834,783400,0,4.761901855,4.761901855,1.063734376,1.065483242
Cell 41 N 2013,500,7850,785000,0.006851196,6.956451416,6.94960022,0.977118495,0.639572966
Cell 41 NW 2013,500,7844,784400,0,4.766769409,4.766769409,1.617432553,1.40898737
Cell 42 NW 2013,500,7840,784000,0.068817139,7.888305664,7.819488525,2.653411056,1.519885319
Cell 43 2013,500,7845,784500,0.028213501,7.959182739,7.930969238,1.777451937,1.150348798
Cell 44 2013,500,7839,783900,0.090652466,8.412078857,8.321426392,1.628936678,1.115732854
Cell 45 2013,500,7842,784200,0.12059021,3.585418701,3.464828491,1.382154006,0.711464199
Cell 47 2013,500,7849,784900,0.015335083,5.071212769,5.055877686,1.613592326,1.046420866
Cell 48 2013,500,7842,784200,0.011169434,6.059829712,6.048660278,1.010823912,0.755530348
Cell 49 2013,500,7842,784200,0.104492188,6.433898926,6.329406738,1.959261798,1.220157649
Cell 5 2011/12 Summer,500,7842,784200,0.014083862,1.294158936,1.280075073,0.605812441,0.225878501
Cell 5 2013,500,7848,784800,0.031143188,3.521774292,3.490631104,1.025417297,0.569218744
Cell 50 2013,500,7843,784300,0.022506714,7.105178833,7.082672119,1.886653814,1.06844133
Cell 51 2013,500,7851,785100,0.00869751,6.596939087,6.588241577,1.699757937,1.510862504
Cell 52 2013,500,7840,784000,0.012878418,13.49203491,13.47915649,1.917684174,2.214548162
Cell 53 2013,500,7843,784300,0.039764404,6.481872559,6.442108154,1.210523843,1.255661267
Cell 54 2013,500,7832,783200,0.037002563,4.493118286,4.456115723,1.066795043,0.629259276
Cell 55 2013,500,7841,784100,0.00390625,3.435852051,3.431945801,0.84275173,0.73395099
Cell 56 2013,500,7843,784300,0.047973633,5.969482422,5.921508789,1.466681478,0.973559018
Cell 57 2013,500,7825,782500,0.016769409,7.020767212,7.003997803,1.218743239,1.042400234
Cell 58 2013,500,7844,784400,0.013687134,4.663482666,4.649795532,1.454888752,1.070894395
Cell 59 2013,500,7842,784200,0.016479492,3.333053589,3.316574097,1.394688537,0.539241406
Cell 6 2011/12,500,7840,784000,0.058120728,10.3313446,10.27322388,1.240191349,1.098714134
Cell 6 2013,500,7847,784700,0.027328491,1.853271484,1.825942993,0.551807978,0.264620257
Cell 6 NE 2011/12,500,7835,783500,0.405914307,9.920074463,9.514160156,2.169618185,1.274658352
Cell 6 NW 2011/12,500,7846,784600,0.047851563,7.301483154,7.253631592,2.940897683,1.545793048
Cell 6 SW 2011/12,500,7846,784600,0.044433594,7.177352905,7.132919312,1.985985508,1.254552928
Cell 60 2013,500,7843,784300,0.264862061,6.801940918,6.537078857,2.745354161,0.930069267
Cell 61 2013,500,7844,784400,0.275848389,5.649002075,5.373153687,2.403945079,1.030209671
Cell 7 2013,500,7841,784100,0.016342163,2.535110474,2.518768311,0.556514266,0.407212557
Cell 9 NW 2013,500,7842,784200,0,8.508102417,8.508102417,1.545161029,1.631566314
Cell 9 SE 2013,500,7844,784400,0,7.431762695,7.431762695,1.08479683,0.653681377
Cell 9 SW 2013,500,7849,784900,0,11.75675964,11.75675964,2.274200873,2.613016853
Cell R1,500,7839,783900,0.015045166,7.272140503,7.257095337,1.468409841,0.637021545
Cell R10,500,7835,783500,0.0337677,5.705734253,5.671966553,2.043260548,1.026569141
Cell R100,500,7839,783900,0.022506714,7.105178833,7.082672119,1.88611753,1.06794835
Cell R101,500,7841,784100,0.0209198,2.437088013,2.416168213,0.524671078,0.392221053
Cell R104,500,7843,784300,0.160400391,5.185043335,5.024642944,1.515040896,0.672133561
Cell R105,500,7841,784100,0.039764404,6.481872559,6.442108154,1.211386944,1.255458437
Cell R106,500,7839,783900,0.06401062,5.156433105,5.092422485,1.767119602,1.034584871
Cell R107,500,7843,784300,0.037002563,4.493118286,4.456115723,1.069346712,0.630170088
Cell R11,500,7837,783700,0.031143188,3.521774292,3.490631104,1.024475343,0.569563425
Cell R111,500,7843,784300,0.084838867,5.911575317,5.82673645,1.648282204,0.877381279
Cell R112,500,7844,784400,0.068435669,7.502685547,7.434249878,2.063482515,1.17325524
Cell R113,500,7833,783300,0.016769409,7.020767212,7.003997803,1.217161878,1.040977034
Cell R114,500,7849,784900,0.013687134,4.663482666,4.649795532,1.454171408,1.070864384
Cell R117,500,7838,783800,0.045181274,4.597900391,4.552719116,1.495437791,0.657525534
Cell R118,500,7839,783900,0.047973633,5.969482422,5.921508789,1.469418261,0.974617741
Cell R119,500,7832,783200,0.054916382,5.564834595,5.509918213,2.089450552,0.941494917
Cell R120,500,7836,783600,0.000427246,4.755477905,4.755050659,1.556651853,0.716771852
Cell R121,500,7841,784100,0.029205322,3.467987061,3.438781738,0.461355876,0.316306481
Cell R123,500,7836,783600,0.050186157,9.149093628,9.098907471,0.969879964,0.680832244
Cell R124,500,7843,784300,0.085861206,7.042221069,6.956359863,2.412717503,1.275815322
Cell R125,500,7842,784200,0.029541016,3.541625977,3.512084961,0.834077936,0.520453501
Cell R126,500,7840,784000,0.000137329,7.574798584,7.574661255,2.36209303,1.262343202
Cell R15,500,7838,783800,0.006317139,5.747116089,5.74079895,1.284817541,0.950056375
Cell R16,500,7848,784800,0,10.12084961,10.12084961,1.503337845,1.649946236
Cell R17,500,7835,783500,0.170806885,8.767059326,8.596252441,2.419868032,0.909190366
Cell R18,500,7841,784100,3.05176E-05,9.401016235,9.400985718,1.691748612,1.271889071
Cell R19,500,7854,785400,0.057647705,5.939208984,5.881561279,1.649924711,1.019061666
Cell R20,500,7840,784000,0.058502197,5.722015381,5.663513184,2.239665664,1.134633228
Cell R21,500,7835,783500,0.062805176,4.39050293,4.327697754,1.672006058,0.770834112
Cell R22,500,7845,784500,0.05770874,8.70715332,8.64944458,1.398291868,0.871925551
Cell R24,500,7847,784700,0,5.961639404,5.961639404,0.851241719,1.157105819
Cell R25,500,7842,784200,0.107055664,14.69973755,14.59268188,3.140440272,2.152253487
Cell R26,500,7845,784500,0.047851563,10.12536621,10.07751465,3.099026855,1.628494459
Cell R27,500,7848,784800,0.031936646,3.246063232,3.214126587,0.45908456,0.337669477
Cell R28,500,7847,784700,0.043426514,6.325271606,6.281845093,1.322639385,0.865739016
Cell R29,500,7841,784100,6.10352E-05,6.960021973,6.959960938,1.72312467,1.217028911
Cell R30,500,7846,784600,0.005706787,9.784576416,9.778869629,2.826080173,1.466923244
Cell R31,500,7838,783800,0.004776001,6.362197876,6.357421875,1.228262451,0.941286406
Cell R35,500,7850,785000,0.012466431,1.294158936,1.281692505,0.604929298,0.225945223
Cell R36,500,7836,783600,0,3.435882568,3.435882568,1.34903779,0.964731363
Cell R37,500,7840,784000,0,6.526794434,6.526794434,2.363840343,1.817513042
Cell R38,500,7843,784300,0.139831543,5.831878662,5.692047119,2.217872148,1.021623951
Cell R39,500,7844,784400,0.01411438,5.322753906,5.308639526,1.33794461,0.780743654
Cell R40,500,7836,783600,0,9.16897583,9.16897583,1.577544101,2.216488895
Cell R46,500,7843,784300,0.018859863,7.337738037,7.318878174,2.682480343,1.362584191
Cell R47,500,7835,783500,0.046783447,8.928573608,8.881790161,1.81575718,1.544022957
Cell R48,500,7842,784200,0.025009155,5.352508545,5.32749939,1.06019436,0.61552818
Cell R49,500,7846,784600,0.005096436,6.923919678,6.918823242,1.240478763,1.124986454
Cell R5,500,7848,784800,0,13.05776978,13.05776978,2.484232937,2.515265457
Cell R50,500,7852,785200,0.017807007,5.994216919,5.976409912,1.358663432,1.003953113
Cell R51,500,7844,784400,0.00881958,6.407943726,6.399124146,0.390742625,0.48528806
Cell R52,500,7833,783300,0.029525757,3.444274902,3.414749146,1.069725869,0.658652842
Cell R53,500,7845,784500,0.015655518,4.088745117,4.0730896,1.483099678,1.09939894
Cell R54,500,7836,783600,0.030334473,4.395690918,4.365356445,1.025088181,0.771314525
Cell R58,500,7841,784100,0,6.643829346,6.643829346,1.483119459,1.080402127
Cell R59,500,7845,784500,0.061630249,5.548477173,5.486846924,1.270790809,0.953272671
Cell R6,500,7841,784100,0.159912109,6.275054932,6.115142822,1.662566615,0.946826266
Cell R60,500,7847,784700,1.52588E-05,4.328720093,4.328704834,1.402308072,0.918696978
Cell R61,500,7846,784600,0.051971436,6.511291504,6.459320068,2.320661725,1.580150995
Cell R62,500,7843,784300,0.027984619,7.958114624,7.930130005,2.092011819,1.406883988
Cell R63,500,7835,783500,0.145507813,6.533843994,6.388336182,1.717614345,0.893890204
Cell R64,500,7833,783300,0.08770752,5.634063721,5.546356201,1.316737134,1.085275464
Cell R65,500,7842,784200,0.11630249,6.374191284,6.257888794,2.086537944,1.120440295
Cell R66,500,7837,783700,0.024108887,5.178863525,5.154754639,1.182733417,0.90792015
Cell R69,500,7845,784500,0,4.823577881,4.823577881,1.522142773,1.274039927
Cell R7,500,7841,784100,0.065948486,6.21383667,6.147888184,2.555734855,1.775267477
Cell R70,500,7842,784200,0.186386108,10.2046814,10.01829529,2.486960242,1.656216546
Cell R71,500,7842,784200,0.02696228,7.882659912,7.855697632,2.396688376,1.208161472
Cell R72,500,7841,784100,0.048126221,4.314941406,4.266815186,1.510902377,0.91968829
Cell R73,500,7845,784500,0,3.023620605,3.023620605,0.716596735,0.50173706
Cell R74,500,7841,784100,0.085830688,5.344497681,5.258666992,1.707888537,1.259370801
Cell R75,500,7844,784400,0.118057251,8.057128906,7.939071655,2.229647549,1.199249165
Cell R76,500,7844,784400,0.298355103,7.367996216,7.069641113,2.802140014,1.098836234
Cell R77,500,7837,783700,0.019882202,4.886291504,4.866409302,0.639392095,0.56917209
Cell R8,500,7839,783900,0.026916504,4.499603271,4.472686768,0.990485856,0.684202787
Cell R80,500,7833,783300,0,4.761901855,4.761901855,1.067602566,1.068373763
Cell R81,500,7835,783500,0.010757446,4.687530518,4.676773071,0.661750037,0.589289298
Cell R82,500,7844,784400,0.068817139,7.888305664,7.819488525,2.64936736,1.516636191
Cell R83,500,7843,784300,0.115249634,5.890686035,5.775436401,1.850025545,1.030227329
Cell R84,500,7833,783300,0.091247559,9.969665527,9.878417969,3.294358825,1.620419657
Cell R85,500,7844,784400,0.028213501,7.959182739,7.930969238,1.777761322,1.150467182
Cell R86,500,7847,784700,0.042984009,4.30279541,4.259811401,0.74030404,0.478222069
Cell R87,500,7844,784400,0.12059021,3.585418701,3.464828491,1.379878311,0.710445442
Cell R9,500,7827,782700,0.059280396,5.149139404,5.089859009,1.420179906,1.062171325
Cell R90,500,7846,784600,0.015335083,5.071212769,5.055877686,1.612425852,1.045073881
Cell R91,500,7840,784000,0.011169434,6.059829712,6.048660278,1.010001772,0.755768429
Cell R92,500,7839,783900,0.145172119,5.260742188,5.115570068,2.399379704,0.81601578
Cell R93,500,7838,783800,0.104492188,6.433898926,6.329406738,1.957673811,1.219149779
Cell R97,500,7842,784200,0.114318848,3.844024658,3.729705811,1.717943041,0.678317734
Cell R98,500,7846,784600,0.014755249,6.625640869,6.61088562,1.185794637,0.993775577
Cell R99,500,7842,784200,0.012878418,13.49203491,13.47915649,1.910823844,2.212143761
Cell S102,500,7846,784600,0.009109497,2.79359436,2.784484863,0.501795724,0.353804819
Cell S108,500,7842,784200,0.00390625,3.435852051,3.431945801,0.841473997,0.733637115
Cell S13,500,7835,783500,0.001907349,2.83605957,2.834152222,0.302798043,0.4573273
Cell S14,500,7839,783900,0.016342163,2.535110474,2.518768311,0.55680811,0.407287747
Cell S2,500,7848,784800,0.027328491,1.853271484,1.825942993,0.551694281,0.264518234
Cell S23,500,7841,784100,0.03604126,5.805145264,5.769104004,0.917284315,0.780998942
Cell S32,500,7839,783900,0.189682007,5.253662109,5.063980103,1.651729511,0.55017932
Cell S33,500,7840,784000,0.060073853,4.43699646,4.376922607,0.970132242,0.45981964
Cell S34,500,7837,783700,0.001373291,5.157302856,5.155929565,0.640511598,0.528501863
Cell S41,500,7841,784100,0.007781982,5.919326782,5.9115448,1.292278897,0.720573744
Cell S42,500,7840,784000,7.62939E-05,9.36378479,9.363708496,1.256863345,0.920680435
Cell S44,500,7845,784500,0.080718994,5.232894897,5.152175903,0.960588724,0.434122389
Cell S56,500,7840,784000,0.001831055,5.421905518,5.420074463,0.740993266,0.808045389
Cell S67,500,7842,784200,0.009933472,3.16468811,3.154754639,0.55310196,0.479963522
Cell S78,500,7841,784100,0.154052734,5.494415283,5.340362549,1.345197215,0.619636148
Cell S88,500,7837,783700,0.013092041,5.465194702,5.452102661,0.575622006,0.71970355
Cell S94,500,7841,784100,0.043441772,5.249526978,5.206085205,1.620831387,1.022801443
Cell S95,500,7843,784300,0.00869751,6.596939087,6.588241577,1.695841314,1.510368538
W287,500,7844,784400,0.011886597,24.86849976,24.85661316,2.502922556,2.338403292
W295,500,7837,783700,0.009155273,7.155273438,7.146118164,1.221373363,1.161073977
W338,500,7842,784200,0.126663208,5.115112305,4.988449097,1.567411766,1.150293702
W342,500,7846,784600,0.05480957,4.137878418,4.083068848,1.303467277,0.948422996
W345,500,7844,784400,0.011672974,4.47845459,4.466781616,0.584252697,0.646960568
W387,500,7841,784100,0,8.829040527,8.829040527,1.995232379,1.329642717
W393,500,7846,784600,0.072799683,5.587173462,5.514373779,1.327317908,0.674051391
W440,500,7835,783500,0,9.485153198,9.485153198,2.886489064,2.307955212
W441,500,7845,784500,0.07699585,6.557800293,6.480804443,1.718588074,0.745172478
W445,500,7840,784000,0.005874634,4.941329956,4.935455322,0.864121318,0.912406908
W500,500,7839,783900,0.022079468,5.647460938,5.62538147,1.52316466,1.131765796
1,750,17652,1765200,0.14831543,6.275054932,6.126739502,1.601408041,0.851675759
10,750,17652,1765200,0.000869751,13.60125732,13.60038757,2.833060413,2.016586905
